Quarter,Garda Division,Type of Offence,VALUE
2008Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",25.0
2008Q4,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2008Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2008Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",18.0
2008Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,21.0
2008Q4,Roscommon-Longford Garda Division,Public order and other social code offences,205.0
2008Q4,Roscommon-Longford Garda Division,Road and traffic offences,554.0
2008Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",7.0
2008Q4,Roscommon-Longford Garda Division,Sexual offences,6.0
2008Q4,Roscommon-Longford Garda Division,Theft and related offences,249.0
2008Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,20.0
2009Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",130.0
2009Q1,Roscommon-Longford Garda Division,Burglary and related offences,117.0
2009Q1,Roscommon-Longford Garda Division,Controlled drug offences,35.0
2009Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,134.0
2009Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,217.0
2009Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",29.0
2009Q1,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2009Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2009Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",16.0
2009Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,20.0
2009Q1,Roscommon-Longford Garda Division,Public order and other social code offences,181.0
2009Q1,Roscommon-Longford Garda Division,Road and traffic offences,725.0
2009Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",2.0
2009Q1,Roscommon-Longford Garda Division,Sexual offences,10.0
2009Q1,Roscommon-Longford Garda Division,Theft and related offences,254.0
2009Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,8.0
2009Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2009Q2,Roscommon-Longford Garda Division,Burglary and related offences,120.0
2009Q2,Roscommon-Longford Garda Division,Controlled drug offences,48.0
2009Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,152.0
2009Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,257.0
2009Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",20.0
2009Q2,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2009Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2009Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2009Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,33.0
2009Q2,Roscommon-Longford Garda Division,Public order and other social code offences,213.0
2009Q2,Roscommon-Longford Garda Division,Road and traffic offences,837.0
2009Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",5.0
2009Q2,Roscommon-Longford Garda Division,Sexual offences,3.0
2009Q2,Roscommon-Longford Garda Division,Theft and related offences,268.0
2009Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,14.0
2009Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",97.0
2009Q3,Roscommon-Longford Garda Division,Burglary and related offences,149.0
2009Q3,Roscommon-Longford Garda Division,Controlled drug offences,62.0
2009Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,148.0
2009Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,357.0
2009Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",18.0
2009Q3,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2009Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2009Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2009Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,26.0
2009Q3,Roscommon-Longford Garda Division,Public order and other social code offences,214.0
2009Q3,Roscommon-Longford Garda Division,Road and traffic offences,624.0
2009Q3,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",2.0
2009Q3,Roscommon-Longford Garda Division,Sexual offences,3.0
2009Q3,Roscommon-Longford Garda Division,Theft and related offences,202.0
2009Q3,Roscommon-Longford Garda Division,Weapons and explosives offences,19.0
2009Q4,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2009Q4,Roscommon-Longford Garda Division,Burglary and related offences,146.0
2009Q4,Roscommon-Longford Garda Division,Controlled drug offences,35.0
2009Q4,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,137.0
2009Q4,Roscommon-Longford Garda Division,Dangerous or negligent acts,175.0
2009Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",23.0
2009Q4,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2009Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2009Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",15.0
2009Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,21.0
2009Q4,Roscommon-Longford Garda Division,Public order and other social code offences,179.0
2009Q4,Roscommon-Longford Garda Division,Road and traffic offences,484.0
2009Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",7.0
2009Q4,Roscommon-Longford Garda Division,Sexual offences,4.0
2009Q4,Roscommon-Longford Garda Division,Theft and related offences,211.0
2009Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,22.0
2010Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2010Q1,Roscommon-Longford Garda Division,Burglary and related offences,99.0
2010Q1,Roscommon-Longford Garda Division,Controlled drug offences,35.0
2010Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,97.0
2010Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,177.0
2010Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",22.0
2010Q1,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2010Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2010Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2010Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,18.0
2010Q1,Roscommon-Longford Garda Division,Public order and other social code offences,150.0
2010Q1,Roscommon-Longford Garda Division,Road and traffic offences,576.0
2010Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q1,Roscommon-Longford Garda Division,Sexual offences,11.0
2010Q1,Roscommon-Longford Garda Division,Theft and related offences,208.0
2010Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,7.0
2010Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",82.0
2010Q2,Roscommon-Longford Garda Division,Burglary and related offences,134.0
2010Q2,Roscommon-Longford Garda Division,Controlled drug offences,36.0
2010Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,123.0
2010Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,337.0
2010Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",25.0
2010Q2,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2010Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2010Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2010Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,26.0
2010Q2,Roscommon-Longford Garda Division,Public order and other social code offences,212.0
2010Q2,Roscommon-Longford Garda Division,Road and traffic offences,742.0
2010Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q2,Roscommon-Longford Garda Division,Sexual offences,20.0
2010Q2,Roscommon-Longford Garda Division,Theft and related offences,244.0
2010Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,10.0
2010Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",86.0
2010Q3,Roscommon-Longford Garda Division,Burglary and related offences,93.0
2010Q3,Roscommon-Longford Garda Division,Controlled drug offences,48.0
2010Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,122.0
2010Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,243.0
2010Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",25.0
2010Q3,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2010Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2010Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2010Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,27.0
2010Q3,Roscommon-Longford Garda Division,Public order and other social code offences,186.0
2010Q3,Roscommon-Longford Garda Division,Road and traffic offences,636.0
2010Q3,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q3,Roscommon-Longford Garda Division,Sexual offences,9.0
2010Q3,Roscommon-Longford Garda Division,Theft and related offences,220.0
2010Q3,Roscommon-Longford Garda Division,Weapons and explosives offences,13.0
2010Q4,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",86.0
2010Q4,Roscommon-Longford Garda Division,Burglary and related offences,134.0
2010Q4,Roscommon-Longford Garda Division,Controlled drug offences,46.0
2010Q4,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,125.0
2010Q4,Roscommon-Longford Garda Division,Dangerous or negligent acts,124.0
2010Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",23.0
2010Q4,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2010Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2010Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2010Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,22.0
2010Q4,Roscommon-Longford Garda Division,Public order and other social code offences,167.0
2010Q4,Roscommon-Longford Garda Division,Road and traffic offences,499.0
2010Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q4,Roscommon-Longford Garda Division,Sexual offences,8.0
2010Q4,Roscommon-Longford Garda Division,Theft and related offences,222.0
2010Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,13.0
2011Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",72.0
2011Q1,Roscommon-Longford Garda Division,Burglary and related offences,96.0
2011Q1,Roscommon-Longford Garda Division,Controlled drug offences,58.0
2011Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,97.0
2011Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,369.0
2011Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",30.0
2011Q1,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2011Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2011Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2011Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,47.0
2011Q1,Roscommon-Longford Garda Division,Public order and other social code offences,143.0
2011Q1,Roscommon-Longford Garda Division,Road and traffic offences,674.0
2011Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",3.0
2011Q1,Roscommon-Longford Garda Division,Sexual offences,10.0
2011Q1,Roscommon-Longford Garda Division,Theft and related offences,207.0
2011Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,7.0
2011Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",84.0
2011Q2,Roscommon-Longford Garda Division,Burglary and related offences,88.0
2011Q2,Roscommon-Longford Garda Division,Controlled drug offences,62.0
2011Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,138.0
2011Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,431.0
2011Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",17.0
2011Q2,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2011Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2011Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2011Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,33.0
2011Q2,Roscommon-Longford Garda Division,Public order and other social code offences,162.0
2011Q2,Roscommon-Longford Garda Division,Road and traffic offences,541.0
2011Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2011Q2,Roscommon-Longford Garda Division,Sexual offences,9.0
2011Q2,Roscommon-Longford Garda Division,Theft and related offences,262.0
2011Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,16.0
2011Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",81.0
2011Q3,Roscommon-Longford Garda Division,Burglary and related offences,129.0
2011Q3,Roscommon-Longford Garda Division,Controlled drug offences,52.0
2011Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,123.0
2011Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,344.0
2011Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",33.0
2011Q3,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2011Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2011Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2011Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,19.0
2011Q3,Roscommon-Longford Garda Division,Public order and other social code offences,158.0
2011Q3,Roscommon-Longford Garda Division,Road and traffic offences,446.0
2011Q3,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",4.0
2011Q3,Roscommon-Longford Garda Division,Sexual offences,9.0
2011Q3,Roscommon-Longford Garda Division,Theft and related offences,239.0
2011Q3,Roscommon-Longford Garda Division,Weapons and explosives offences,7.0
2011Q4,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2011Q4,Roscommon-Longford Garda Division,Burglary and related offences,126.0
2011Q4,Roscommon-Longford Garda Division,Controlled drug offences,43.0
2011Q4,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,99.0
2011Q4,Roscommon-Longford Garda Division,Dangerous or negligent acts,697.0
2011Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",24.0
2011Q4,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2011Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2011Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",17.0
2011Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,20.0
2011Q4,Roscommon-Longford Garda Division,Public order and other social code offences,137.0
2011Q4,Roscommon-Longford Garda Division,Road and traffic offences,406.0
2011Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",6.0
2011Q4,Roscommon-Longford Garda Division,Sexual offences,11.0
2011Q4,Roscommon-Longford Garda Division,Theft and related offences,176.0
2011Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,11.0
2012Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",71.0
2012Q1,Roscommon-Longford Garda Division,Burglary and related offences,160.0
2012Q1,Roscommon-Longford Garda Division,Controlled drug offences,55.0
2012Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,105.0
2012Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,513.0
2012Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",30.0
2012Q1,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2012Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2012Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2012Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,34.0
2012Q1,Roscommon-Longford Garda Division,Public order and other social code offences,121.0
2012Q1,Roscommon-Longford Garda Division,Road and traffic offences,496.0
2012Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2012Q1,Roscommon-Longford Garda Division,Sexual offences,11.0
2012Q1,Roscommon-Longford Garda Division,Theft and related offences,226.0
2012Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,5.0
2012Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2012Q2,Roscommon-Longford Garda Division,Burglary and related offences,104.0
2012Q2,Roscommon-Longford Garda Division,Controlled drug offences,41.0
2012Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,114.0
2012Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,339.0
2012Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",34.0
2012Q2,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2012Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,2.0
2012Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2012Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,29.0
2012Q2,Roscommon-Longford Garda Division,Public order and other social code offences,142.0
2012Q2,Roscommon-Longford Garda Division,Road and traffic offences,666.0
2012Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2012Q2,Roscommon-Longford Garda Division,Sexual offences,17.0
2012Q2,Roscommon-Longford Garda Division,Theft and related offences,234.0
2012Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,4.0
2012Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",77.0
2012Q3,Roscommon-Longford Garda Division,Burglary and related offences,140.0
2012Q3,Roscommon-Longford Garda Division,Controlled drug offences,40.0
2012Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,106.0
2012Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,484.0
2012Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",23.0
2012Q3,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2012Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2012Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2012Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,19.0
2012Q3,Roscommon-Longford Garda Division,Public order and other social code offences,131.0
2012Q3,Roscommon-Longford Garda Division,Road and traffic offences,494.0
2012Q3,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2012Q3,Roscommon-Longford Garda Division,Sexual offences,11.0
2012Q3,Roscommon-Longford Garda Division,Theft and related offences,206.0
2012Q3,Roscommon-Longford Garda Division,Weapons and explosives offences,9.0
2012Q4,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",65.0
2012Q4,Roscommon-Longford Garda Division,Burglary and related offences,146.0
2012Q4,Roscommon-Longford Garda Division,Controlled drug offences,53.0
2012Q4,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,97.0
2012Q4,Roscommon-Longford Garda Division,Dangerous or negligent acts,313.0
2012Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",31.0
2012Q4,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2012Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2012Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2012Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,31.0
2012Q4,Roscommon-Longford Garda Division,Public order and other social code offences,139.0
2012Q4,Roscommon-Longford Garda Division,Road and traffic offences,430.0
2012Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2012Q4,Roscommon-Longford Garda Division,Sexual offences,8.0
2012Q4,Roscommon-Longford Garda Division,Theft and related offences,231.0
2012Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,16.0
2013Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",66.0
2013Q1,Roscommon-Longford Garda Division,Burglary and related offences,115.0
2013Q1,Roscommon-Longford Garda Division,Controlled drug offences,21.0
2013Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,81.0
2013Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,243.0
2013Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",22.0
2013Q1,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2013Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,3.0
2013Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,22.0
2013Q1,Roscommon-Longford Garda Division,Public order and other social code offences,122.0
2013Q1,Roscommon-Longford Garda Division,Road and traffic offences,328.0
2013Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",5.0
2013Q1,Roscommon-Longford Garda Division,Sexual offences,12.0
2013Q1,Roscommon-Longford Garda Division,Theft and related offences,198.0
2013Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,9.0
2013Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",74.0
2013Q2,Roscommon-Longford Garda Division,Burglary and related offences,109.0
2013Q2,Roscommon-Longford Garda Division,Controlled drug offences,65.0
2013Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,124.0
2013Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,355.0
2013Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",15.0
2013Q2,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2013Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2013Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",17.0
2013Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,22.0
2013Q2,Roscommon-Longford Garda Division,Public order and other social code offences,114.0
2013Q2,Roscommon-Longford Garda Division,Road and traffic offences,479.0
2013Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",5.0
2013Q2,Roscommon-Longford Garda Division,Sexual offences,4.0
2013Q2,Roscommon-Longford Garda Division,Theft and related offences,227.0
2013Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,9.0
2013Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2013Q3,Roscommon-Longford Garda Division,Burglary and related offences,124.0
2013Q3,Roscommon-Longford Garda Division,Controlled drug offences,76.0
2013Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,106.0
2013Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,345.0
2013Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",26.0
2013Q3,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2013Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2013Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2013Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,23.0
2013Q3,Roscommon-Longford Garda Division,Public order and other social code offences,147.0
2013Q3,Roscommon-Longford Garda Division,Road and traffic offences,441.0
2013Q3,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",0.0
2013Q3,Roscommon-Longford Garda Division,Sexual offences,11.0
2013Q3,Roscommon-Longford Garda Division,Theft and related offences,219.0
2013Q3,Roscommon-Longford Garda Division,Weapons and explosives offences,8.0
2013Q4,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",81.0
2013Q4,Roscommon-Longford Garda Division,Burglary and related offences,111.0
2013Q4,Roscommon-Longford Garda Division,Controlled drug offences,64.0
2013Q4,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,84.0
2013Q4,Roscommon-Longford Garda Division,Dangerous or negligent acts,236.0
2013Q4,Roscommon-Longford Garda Division,"Fraud, deception and related offences",26.0
2013Q4,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2013Q4,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2013Q4,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2013Q4,Roscommon-Longford Garda Division,Offences not elsewhere classified,29.0
2013Q4,Roscommon-Longford Garda Division,Public order and other social code offences,126.0
2013Q4,Roscommon-Longford Garda Division,Road and traffic offences,431.0
2013Q4,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",7.0
2013Q4,Roscommon-Longford Garda Division,Sexual offences,9.0
2013Q4,Roscommon-Longford Garda Division,Theft and related offences,193.0
2013Q4,Roscommon-Longford Garda Division,Weapons and explosives offences,7.0
2014Q1,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",79.0
2014Q1,Roscommon-Longford Garda Division,Burglary and related offences,119.0
2014Q1,Roscommon-Longford Garda Division,Controlled drug offences,71.0
2014Q1,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,90.0
2014Q1,Roscommon-Longford Garda Division,Dangerous or negligent acts,247.0
2014Q1,Roscommon-Longford Garda Division,"Fraud, deception and related offences",45.0
2014Q1,Roscommon-Longford Garda Division,Homicide & related offences,4.0
2014Q1,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2014Q1,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2014Q1,Roscommon-Longford Garda Division,Offences not elsewhere classified,30.0
2014Q1,Roscommon-Longford Garda Division,Public order and other social code offences,109.0
2014Q1,Roscommon-Longford Garda Division,Road and traffic offences,501.0
2014Q1,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q1,Roscommon-Longford Garda Division,Sexual offences,7.0
2014Q1,Roscommon-Longford Garda Division,Theft and related offences,176.0
2014Q1,Roscommon-Longford Garda Division,Weapons and explosives offences,5.0
2014Q2,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2014Q2,Roscommon-Longford Garda Division,Burglary and related offences,92.0
2014Q2,Roscommon-Longford Garda Division,Controlled drug offences,49.0
2014Q2,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,95.0
2014Q2,Roscommon-Longford Garda Division,Dangerous or negligent acts,356.0
2014Q2,Roscommon-Longford Garda Division,"Fraud, deception and related offences",25.0
2014Q2,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2014Q2,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2014Q2,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2014Q2,Roscommon-Longford Garda Division,Offences not elsewhere classified,19.0
2014Q2,Roscommon-Longford Garda Division,Public order and other social code offences,110.0
2014Q2,Roscommon-Longford Garda Division,Road and traffic offences,403.0
2014Q2,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q2,Roscommon-Longford Garda Division,Sexual offences,8.0
2014Q2,Roscommon-Longford Garda Division,Theft and related offences,157.0
2014Q2,Roscommon-Longford Garda Division,Weapons and explosives offences,3.0
2014Q3,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",101.0
2014Q3,Roscommon-Longford Garda Division,Burglary and related offences,102.0
2014Q3,Roscommon-Longford Garda Division,Controlled drug offences,49.0
2014Q3,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,115.0
2014Q3,Roscommon-Longford Garda Division,Dangerous or negligent acts,253.0
2014Q3,Roscommon-Longford Garda Division,"Fraud, deception and related offences",14.0
2014Q3,Roscommon-Longford Garda Division,Homicide & related offences,0.0
2014Q3,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
2014Q3,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2014Q3,Roscommon-Longford Garda Division,Offences not elsewhere classified,21.0
2014Q3,Roscommon-Longford Garda Division,Public order and other social code offences,134.0
2014Q3,Roscommon-Longford Garda Division,Road and traffic offences,435.0
