Year,Garda Division,Type of Offence,VALUE
2016,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,332.0
2016,Roscommon-Longford Garda Division,Dangerous or negligent acts,939.0
2016,Roscommon-Longford Garda Division,"Fraud, deception and related offences",75.0
2016,Roscommon-Longford Garda Division,Homicide & related offences,3.0
2016,Roscommon-Longford Garda Division,Kidnapping and related offences,3.0
2016,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",135.0
2016,Roscommon-Longford Garda Division,Offences not elsewhere classified,70.0
2016,Roscommon-Longford Garda Division,Public order and other social code offences,430.0
2016,Roscommon-Longford Garda Division,Road and traffic offences,1677.0
2016,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",15.0
2016,Roscommon-Longford Garda Division,Sexual offences,41.0
2016,Roscommon-Longford Garda Division,Theft and related offences,764.0
2016,Roscommon-Longford Garda Division,Weapons and explosives offences,30.0
2017,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",340.0
2017,Roscommon-Longford Garda Division,Burglary and related offences,338.0
2017,Roscommon-Longford Garda Division,Controlled drug offences,198.0
2017,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,329.0
2017,Roscommon-Longford Garda Division,Dangerous or negligent acts,1023.0
2017,Roscommon-Longford Garda Division,"Fraud, deception and related offences",95.0
2017,Roscommon-Longford Garda Division,Homicide & related offences,3.0
2017,Roscommon-Longford Garda Division,Kidnapping and related offences,2.0
2017,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",125.0
2017,Roscommon-Longford Garda Division,Offences not elsewhere classified,98.0
2017,Roscommon-Longford Garda Division,Public order and other social code offences,436.0
2017,Roscommon-Longford Garda Division,Road and traffic offences,1759.0
2017,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",10.0
2017,Roscommon-Longford Garda Division,Sexual offences,38.0
2017,Roscommon-Longford Garda Division,Theft and related offences,761.0
2017,Roscommon-Longford Garda Division,Weapons and explosives offences,41.0
2018,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",392.0
2018,Roscommon-Longford Garda Division,Burglary and related offences,257.0
2018,Roscommon-Longford Garda Division,Controlled drug offences,144.0
2018,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,293.0
2018,Roscommon-Longford Garda Division,Dangerous or negligent acts,761.0
2018,Roscommon-Longford Garda Division,"Fraud, deception and related offences",112.0
2018,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2018,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2018,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",339.0
2018,Roscommon-Longford Garda Division,Offences not elsewhere classified,63.0
2018,Roscommon-Longford Garda Division,Public order and other social code offences,416.0
2018,Roscommon-Longford Garda Division,Road and traffic offences,1732.0
2018,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",11.0
2018,Roscommon-Longford Garda Division,Sexual offences,55.0
2018,Roscommon-Longford Garda Division,Theft and related offences,640.0
2018,Roscommon-Longford Garda Division,Weapons and explosives offences,46.0
2019,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",469.0
2019,Roscommon-Longford Garda Division,Burglary and related offences,241.0
2019,Roscommon-Longford Garda Division,Controlled drug offences,264.0
2019,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,316.0
2019,Roscommon-Longford Garda Division,Dangerous or negligent acts,700.0
2019,Roscommon-Longford Garda Division,"Fraud, deception and related offences",134.0
2019,Roscommon-Longford Garda Division,Homicide & related offences,4.0
2019,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2019,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",650.0
2019,Roscommon-Longford Garda Division,Offences not elsewhere classified,50.0
2019,Roscommon-Longford Garda Division,Public order and other social code offences,404.0
2019,Roscommon-Longford Garda Division,Road and traffic offences,1385.0
2019,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",16.0
2019,Roscommon-Longford Garda Division,Sexual offences,50.0
2019,Roscommon-Longford Garda Division,Theft and related offences,563.0
2019,Roscommon-Longford Garda Division,Weapons and explosives offences,52.0
2020,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",358.0
2020,Roscommon-Longford Garda Division,Burglary and related offences,117.0
2020,Roscommon-Longford Garda Division,Controlled drug offences,277.0
2020,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,266.0
2020,Roscommon-Longford Garda Division,Dangerous or negligent acts,866.0
2020,Roscommon-Longford Garda Division,"Fraud, deception and related offences",152.0
2020,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2020,Roscommon-Longford Garda Division,Kidnapping and related offences,3.0
2020,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",253.0
2020,Roscommon-Longford Garda Division,Offences not elsewhere classified,50.0
2020,Roscommon-Longford Garda Division,Public order and other social code offences,397.0
2020,Roscommon-Longford Garda Division,Road and traffic offences,1706.0
2020,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",10.0
2020,Roscommon-Longford Garda Division,Sexual offences,54.0
2020,Roscommon-Longford Garda Division,Theft and related offences,576.0
2020,Roscommon-Longford Garda Division,Weapons and explosives offences,50.0
2021,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",363.0
2021,Roscommon-Longford Garda Division,Burglary and related offences,159.0
2021,Roscommon-Longford Garda Division,Controlled drug offences,375.0
2021,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,290.0
2021,Roscommon-Longford Garda Division,Dangerous or negligent acts,650.0
2021,Roscommon-Longford Garda Division,"Fraud, deception and related offences",339.0
2021,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2021,Roscommon-Longford Garda Division,Kidnapping and related offences,0.0
