Quarter,Garda Division,Type of Offence,VALUE
2007Q1,Westmeath Garda Division,"Fraud, deception and related offences",19.0
2007Q1,Westmeath Garda Division,Homicide & related offences,1.0
2007Q1,Westmeath Garda Division,Kidnapping and related offences,0.0
2007Q1,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2007Q1,Westmeath Garda Division,Offences not elsewhere classified,19.0
2007Q1,Westmeath Garda Division,Public order and other social code offences,285.0
2007Q1,Westmeath Garda Division,Road and traffic offences,352.0
2007Q1,Westmeath Garda Division,"Robbery, extortion and hijacking offences",13.0
2007Q1,Westmeath Garda Division,Sexual offences,11.0
2007Q1,Westmeath Garda Division,Theft and related offences,343.0
2007Q1,Westmeath Garda Division,Weapons and explosives offences,14.0
2007Q2,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",103.0
2007Q2,Westmeath Garda Division,Burglary and related offences,138.0
2007Q2,Westmeath Garda Division,Controlled drug offences,66.0
2007Q2,Westmeath Garda Division,Damage to property and to the environment  offences,262.0
2007Q2,Westmeath Garda Division,Dangerous or negligent acts,420.0
2007Q2,Westmeath Garda Division,"Fraud, deception and related offences",20.0
2007Q2,Westmeath Garda Division,Homicide & related offences,1.0
2007Q2,Westmeath Garda Division,Kidnapping and related offences,2.0
2007Q2,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2007Q2,Westmeath Garda Division,Offences not elsewhere classified,13.0
2007Q2,Westmeath Garda Division,Public order and other social code offences,280.0
2007Q2,Westmeath Garda Division,Road and traffic offences,472.0
2007Q2,Westmeath Garda Division,"Robbery, extortion and hijacking offences",9.0
2007Q2,Westmeath Garda Division,Sexual offences,6.0
2007Q2,Westmeath Garda Division,Theft and related offences,395.0
2007Q2,Westmeath Garda Division,Weapons and explosives offences,5.0
2007Q3,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2007Q3,Westmeath Garda Division,Burglary and related offences,156.0
2007Q3,Westmeath Garda Division,Controlled drug offences,43.0
2007Q3,Westmeath Garda Division,Damage to property and to the environment  offences,255.0
2007Q3,Westmeath Garda Division,Dangerous or negligent acts,395.0
2007Q3,Westmeath Garda Division,"Fraud, deception and related offences",35.0
2007Q3,Westmeath Garda Division,Homicide & related offences,1.0
2007Q3,Westmeath Garda Division,Kidnapping and related offences,0.0
2007Q3,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2007Q3,Westmeath Garda Division,Offences not elsewhere classified,5.0
2007Q3,Westmeath Garda Division,Public order and other social code offences,300.0
2007Q3,Westmeath Garda Division,Road and traffic offences,348.0
2007Q3,Westmeath Garda Division,"Robbery, extortion and hijacking offences",7.0
2007Q3,Westmeath Garda Division,Sexual offences,8.0
2007Q3,Westmeath Garda Division,Theft and related offences,388.0
2007Q3,Westmeath Garda Division,Weapons and explosives offences,17.0
2007Q4,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",100.0
2007Q4,Westmeath Garda Division,Burglary and related offences,147.0
2007Q4,Westmeath Garda Division,Controlled drug offences,61.0
2007Q4,Westmeath Garda Division,Damage to property and to the environment  offences,247.0
2007Q4,Westmeath Garda Division,Dangerous or negligent acts,313.0
2007Q4,Westmeath Garda Division,"Fraud, deception and related offences",36.0
2007Q4,Westmeath Garda Division,Homicide & related offences,1.0
2007Q4,Westmeath Garda Division,Kidnapping and related offences,1.0
2007Q4,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2007Q4,Westmeath Garda Division,Offences not elsewhere classified,15.0
2007Q4,Westmeath Garda Division,Public order and other social code offences,278.0
2007Q4,Westmeath Garda Division,Road and traffic offences,338.0
2007Q4,Westmeath Garda Division,"Robbery, extortion and hijacking offences",4.0
2007Q4,Westmeath Garda Division,Sexual offences,6.0
2007Q4,Westmeath Garda Division,Theft and related offences,351.0
2007Q4,Westmeath Garda Division,Weapons and explosives offences,15.0
2008Q1,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",101.0
2008Q1,Westmeath Garda Division,Burglary and related offences,179.0
2008Q1,Westmeath Garda Division,Controlled drug offences,71.0
2008Q1,Westmeath Garda Division,Damage to property and to the environment  offences,210.0
2008Q1,Westmeath Garda Division,Dangerous or negligent acts,284.0
2008Q1,Westmeath Garda Division,"Fraud, deception and related offences",27.0
2008Q1,Westmeath Garda Division,Homicide & related offences,0.0
2008Q1,Westmeath Garda Division,Kidnapping and related offences,0.0
2008Q1,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2008Q1,Westmeath Garda Division,Offences not elsewhere classified,21.0
2008Q1,Westmeath Garda Division,Public order and other social code offences,281.0
2008Q1,Westmeath Garda Division,Road and traffic offences,775.0
2008Q1,Westmeath Garda Division,"Robbery, extortion and hijacking offences",5.0
2008Q1,Westmeath Garda Division,Sexual offences,4.0
2008Q1,Westmeath Garda Division,Theft and related offences,283.0
2008Q1,Westmeath Garda Division,Weapons and explosives offences,19.0
2008Q2,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2008Q2,Westmeath Garda Division,Burglary and related offences,130.0
2008Q2,Westmeath Garda Division,Controlled drug offences,70.0
2008Q2,Westmeath Garda Division,Damage to property and to the environment  offences,207.0
2008Q2,Westmeath Garda Division,Dangerous or negligent acts,299.0
2008Q2,Westmeath Garda Division,"Fraud, deception and related offences",34.0
2008Q2,Westmeath Garda Division,Homicide & related offences,2.0
2008Q2,Westmeath Garda Division,Kidnapping and related offences,0.0
2008Q2,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2008Q2,Westmeath Garda Division,Offences not elsewhere classified,26.0
2008Q2,Westmeath Garda Division,Public order and other social code offences,280.0
2008Q2,Westmeath Garda Division,Road and traffic offences,577.0
2008Q2,Westmeath Garda Division,"Robbery, extortion and hijacking offences",5.0
2008Q2,Westmeath Garda Division,Sexual offences,9.0
2008Q2,Westmeath Garda Division,Theft and related offences,305.0
2008Q2,Westmeath Garda Division,Weapons and explosives offences,6.0
2008Q3,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2008Q3,Westmeath Garda Division,Burglary and related offences,147.0
2008Q3,Westmeath Garda Division,Controlled drug offences,112.0
2008Q3,Westmeath Garda Division,Damage to property and to the environment  offences,210.0
2008Q3,Westmeath Garda Division,Dangerous or negligent acts,275.0
2008Q3,Westmeath Garda Division,"Fraud, deception and related offences",27.0
2008Q3,Westmeath Garda Division,Homicide & related offences,0.0
2008Q3,Westmeath Garda Division,Kidnapping and related offences,0.0
2008Q3,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2008Q3,Westmeath Garda Division,Offences not elsewhere classified,10.0
2008Q3,Westmeath Garda Division,Public order and other social code offences,327.0
2008Q3,Westmeath Garda Division,Road and traffic offences,548.0
2008Q3,Westmeath Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q3,Westmeath Garda Division,Sexual offences,8.0
2008Q3,Westmeath Garda Division,Theft and related offences,323.0
2008Q3,Westmeath Garda Division,Weapons and explosives offences,23.0
2008Q4,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",96.0
2008Q4,Westmeath Garda Division,Burglary and related offences,145.0
2008Q4,Westmeath Garda Division,Controlled drug offences,80.0
2008Q4,Westmeath Garda Division,Damage to property and to the environment  offences,199.0
2008Q4,Westmeath Garda Division,Dangerous or negligent acts,193.0
2008Q4,Westmeath Garda Division,"Fraud, deception and related offences",20.0
2008Q4,Westmeath Garda Division,Homicide & related offences,0.0
2008Q4,Westmeath Garda Division,Kidnapping and related offences,0.0
2008Q4,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2008Q4,Westmeath Garda Division,Offences not elsewhere classified,16.0
2008Q4,Westmeath Garda Division,Public order and other social code offences,331.0
2008Q4,Westmeath Garda Division,Road and traffic offences,580.0
2008Q4,Westmeath Garda Division,"Robbery, extortion and hijacking offences",10.0
2008Q4,Westmeath Garda Division,Sexual offences,7.0
2008Q4,Westmeath Garda Division,Theft and related offences,317.0
2008Q4,Westmeath Garda Division,Weapons and explosives offences,27.0
2009Q1,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2009Q1,Westmeath Garda Division,Burglary and related offences,109.0
2009Q1,Westmeath Garda Division,Controlled drug offences,82.0
2009Q1,Westmeath Garda Division,Damage to property and to the environment  offences,186.0
2009Q1,Westmeath Garda Division,Dangerous or negligent acts,218.0
2009Q1,Westmeath Garda Division,"Fraud, deception and related offences",34.0
2009Q1,Westmeath Garda Division,Homicide & related offences,0.0
2009Q1,Westmeath Garda Division,Kidnapping and related offences,0.0
2009Q1,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2009Q1,Westmeath Garda Division,Offences not elsewhere classified,23.0
2009Q1,Westmeath Garda Division,Public order and other social code offences,294.0
2009Q1,Westmeath Garda Division,Road and traffic offences,1028.0
2009Q1,Westmeath Garda Division,"Robbery, extortion and hijacking offences",16.0
2009Q1,Westmeath Garda Division,Sexual offences,8.0
2009Q1,Westmeath Garda Division,Theft and related offences,297.0
2009Q1,Westmeath Garda Division,Weapons and explosives offences,15.0
2009Q2,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2009Q2,Westmeath Garda Division,Burglary and related offences,116.0
2009Q2,Westmeath Garda Division,Controlled drug offences,74.0
2009Q2,Westmeath Garda Division,Damage to property and to the environment  offences,176.0
2009Q2,Westmeath Garda Division,Dangerous or negligent acts,258.0
2009Q2,Westmeath Garda Division,"Fraud, deception and related offences",20.0
2009Q2,Westmeath Garda Division,Homicide & related offences,0.0
2009Q2,Westmeath Garda Division,Kidnapping and related offences,1.0
2009Q2,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2009Q2,Westmeath Garda Division,Offences not elsewhere classified,27.0
2009Q2,Westmeath Garda Division,Public order and other social code offences,277.0
2009Q2,Westmeath Garda Division,Road and traffic offences,763.0
2009Q2,Westmeath Garda Division,"Robbery, extortion and hijacking offences",5.0
2009Q2,Westmeath Garda Division,Sexual offences,9.0
2009Q2,Westmeath Garda Division,Theft and related offences,286.0
2009Q2,Westmeath Garda Division,Weapons and explosives offences,11.0
2009Q3,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2009Q3,Westmeath Garda Division,Burglary and related offences,155.0
