Year,Garda Division,Type of Offence,VALUE
2018,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",34.0
2018,Laois-Offaly Garda Division,Sexual offences,124.0
2018,Laois-Offaly Garda Division,Theft and related offences,1400.0
2018,Laois-Offaly Garda Division,Weapons and explosives offences,76.0
2019,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",819.0
2019,Laois-Offaly Garda Division,Burglary and related offences,433.0
2019,Laois-Offaly Garda Division,Controlled drug offences,1040.0
2019,Laois-Offaly Garda Division,Damage to property and to the environment  offences,707.0
2019,Laois-Offaly Garda Division,Dangerous or negligent acts,1296.0
2019,Laois-Offaly Garda Division,"Fraud, deception and related offences",234.0
2019,Laois-Offaly Garda Division,Homicide & related offences,3.0
2019,Laois-Offaly Garda Division,Kidnapping and related offences,3.0
2019,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",382.0
2019,Laois-Offaly Garda Division,Offences not elsewhere classified,81.0
2019,Laois-Offaly Garda Division,Public order and other social code offences,878.0
2019,Laois-Offaly Garda Division,Road and traffic offences,2160.0
2019,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",21.0
2019,Laois-Offaly Garda Division,Sexual offences,126.0
2019,Laois-Offaly Garda Division,Theft and related offences,1405.0
2019,Laois-Offaly Garda Division,Weapons and explosives offences,75.0
2020,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",671.0
2020,Laois-Offaly Garda Division,Burglary and related offences,270.0
2020,Laois-Offaly Garda Division,Controlled drug offences,718.0
2020,Laois-Offaly Garda Division,Damage to property and to the environment  offences,625.0
2020,Laois-Offaly Garda Division,Dangerous or negligent acts,1403.0
2020,Laois-Offaly Garda Division,"Fraud, deception and related offences",232.0
2020,Laois-Offaly Garda Division,Homicide & related offences,2.0
2020,Laois-Offaly Garda Division,Kidnapping and related offences,4.0
2020,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",276.0
2020,Laois-Offaly Garda Division,Offences not elsewhere classified,53.0
2020,Laois-Offaly Garda Division,Public order and other social code offences,723.0
2020,Laois-Offaly Garda Division,Road and traffic offences,2047.0
2020,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",19.0
2020,Laois-Offaly Garda Division,Sexual offences,107.0
2020,Laois-Offaly Garda Division,Theft and related offences,1156.0
2020,Laois-Offaly Garda Division,Weapons and explosives offences,94.0
2021,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",746.0
2021,Laois-Offaly Garda Division,Burglary and related offences,310.0
2021,Laois-Offaly Garda Division,Controlled drug offences,517.0
2021,Laois-Offaly Garda Division,Damage to property and to the environment  offences,573.0
2021,Laois-Offaly Garda Division,Dangerous or negligent acts,1440.0
2021,Laois-Offaly Garda Division,"Fraud, deception and related offences",506.0
2021,Laois-Offaly Garda Division,Homicide & related offences,0.0
2021,Laois-Offaly Garda Division,Kidnapping and related offences,12.0
2021,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",291.0
2021,Laois-Offaly Garda Division,Offences not elsewhere classified,72.0
2021,Laois-Offaly Garda Division,Public order and other social code offences,1208.0
2021,Laois-Offaly Garda Division,Road and traffic offences,2083.0
2021,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",29.0
2021,Laois-Offaly Garda Division,Sexual offences,128.0
2021,Laois-Offaly Garda Division,Theft and related offences,968.0
2021,Laois-Offaly Garda Division,Weapons and explosives offences,74.0
2022,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",881.0
2022,Laois-Offaly Garda Division,Burglary and related offences,331.0
2022,Laois-Offaly Garda Division,Controlled drug offences,735.0
2022,Laois-Offaly Garda Division,Damage to property and to the environment  offences,723.0
2022,Laois-Offaly Garda Division,Dangerous or negligent acts,1215.0
2022,Laois-Offaly Garda Division,"Fraud, deception and related offences",335.0
2022,Laois-Offaly Garda Division,Homicide & related offences,3.0
2022,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2022,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",311.0
2022,Laois-Offaly Garda Division,Offences not elsewhere classified,61.0
2022,Laois-Offaly Garda Division,Public order and other social code offences,937.0
2022,Laois-Offaly Garda Division,Road and traffic offences,1659.0
2022,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",44.0
2022,Laois-Offaly Garda Division,Sexual offences,144.0
2022,Laois-Offaly Garda Division,Theft and related offences,1586.0
2022,Laois-Offaly Garda Division,Weapons and explosives offences,76.0
2023,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",872.0
2023,Laois-Offaly Garda Division,Burglary and related offences,341.0
2023,Laois-Offaly Garda Division,Controlled drug offences,887.0
2023,Laois-Offaly Garda Division,Damage to property and to the environment  offences,633.0
2023,Laois-Offaly Garda Division,Dangerous or negligent acts,1217.0
2023,Laois-Offaly Garda Division,"Fraud, deception and related offences",173.0
2023,Laois-Offaly Garda Division,Homicide & related offences,6.0
2023,Laois-Offaly Garda Division,Kidnapping and related offences,7.0
2023,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",314.0
2023,Laois-Offaly Garda Division,Offences not elsewhere classified,59.0
2023,Laois-Offaly Garda Division,Public order and other social code offences,789.0
2023,Laois-Offaly Garda Division,Road and traffic offences,1441.0
2023,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",51.0
2023,Laois-Offaly Garda Division,Sexual offences,115.0
2023,Laois-Offaly Garda Division,Theft and related offences,1447.0
2023,Laois-Offaly Garda Division,Weapons and explosives offences,76.0
2024,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",802.0
2024,Laois-Offaly Garda Division,Burglary and related offences,357.0
2024,Laois-Offaly Garda Division,Controlled drug offences,860.0
2024,Laois-Offaly Garda Division,Damage to property and to the environment  offences,642.0
2024,Laois-Offaly Garda Division,Dangerous or negligent acts,1051.0
2024,Laois-Offaly Garda Division,"Fraud, deception and related offences",0.0
2024,Laois-Offaly Garda Division,Homicide & related offences,1.0
2024,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2024,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",270.0
2024,Laois-Offaly Garda Division,Offences not elsewhere classified,41.0
2024,Laois-Offaly Garda Division,Public order and other social code offences,748.0
2024,Laois-Offaly Garda Division,Road and traffic offences,1602.0
2024,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",29.0
2024,Laois-Offaly Garda Division,Sexual offences,133.0
2024,Laois-Offaly Garda Division,Theft and related offences,1663.0
2024,Laois-Offaly Garda Division,Weapons and explosives offences,61.0
2025,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",606.0
2025,Laois-Offaly Garda Division,Burglary and related offences,173.0
2025,Laois-Offaly Garda Division,Controlled drug offences,764.0
2025,Laois-Offaly Garda Division,Damage to property and to the environment  offences,462.0
