Quarter,Garda Division,Type of Offence,VALUE
2006Q4,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2006Q4,D.M.R. Southern Garda Division,Kidnapping and related offences,2.0
2006Q4,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",152.0
2006Q4,D.M.R. Southern Garda Division,Offences not elsewhere classified,15.0
2006Q4,D.M.R. Southern Garda Division,Public order and other social code offences,679.0
2006Q4,D.M.R. Southern Garda Division,Road and traffic offences,3560.0
2006Q4,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",54.0
2006Q4,D.M.R. Southern Garda Division,Sexual offences,14.0
2006Q4,D.M.R. Southern Garda Division,Theft and related offences,1320.0
2006Q4,D.M.R. Southern Garda Division,Weapons and explosives offences,45.0
2007Q1,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",186.0
2007Q1,D.M.R. Southern Garda Division,Burglary and related offences,466.0
2007Q1,D.M.R. Southern Garda Division,Controlled drug offences,301.0
2007Q1,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,800.0
2007Q1,D.M.R. Southern Garda Division,Dangerous or negligent acts,456.0
2007Q1,D.M.R. Southern Garda Division,"Fraud, deception and related offences",70.0
2007Q1,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2007Q1,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2007Q1,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",133.0
2007Q1,D.M.R. Southern Garda Division,Offences not elsewhere classified,19.0
2007Q1,D.M.R. Southern Garda Division,Public order and other social code offences,647.0
2007Q1,D.M.R. Southern Garda Division,Road and traffic offences,2795.0
2007Q1,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",48.0
2007Q1,D.M.R. Southern Garda Division,Sexual offences,23.0
2007Q1,D.M.R. Southern Garda Division,Theft and related offences,1244.0
2007Q1,D.M.R. Southern Garda Division,Weapons and explosives offences,47.0
2007Q2,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2007Q2,D.M.R. Southern Garda Division,Burglary and related offences,306.0
2007Q2,D.M.R. Southern Garda Division,Controlled drug offences,404.0
