Year,Garda Division,Type of Offence,VALUE
2005,D.M.R. Southern Garda Division,"Offences while in custody, breach of court orders (157)",557.0
2005,D.M.R. Southern Garda Division,Offensive weapons offences (n.e.c.) (113),137.0
2005,D.M.R. Southern Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,D.M.R. Southern Garda Division,Other assault (035),456.0
2005,D.M.R. Southern Garda Division,Other drug offences (103),29.0
2005,D.M.R. Southern Garda Division,Other road offences (1433),4966.0
2005,D.M.R. Southern Garda Division,Other sexual offences (022),3.0
2005,D.M.R. Southern Garda Division,"Other thefts, handling stolen property (084)",2765.0
2005,D.M.R. Southern Garda Division,Perverting the course of justice (153),16.0
2005,D.M.R. Southern Garda Division,Possession of a firearm (1122),23.0
2005,D.M.R. Southern Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",28.0
2005,D.M.R. Southern Garda Division,Possession of drugs for personal use (1022),836.0
2005,D.M.R. Southern Garda Division,Possession of drugs for sale or supply (1021),157.0
2005,D.M.R. Southern Garda Division,Prostitution offences (134),0.0
2005,D.M.R. Southern Garda Division,Public order and other social code offences (13),2790.0
2005,D.M.R. Southern Garda Division,Public service vehicle offences (1442),55.0
2005,D.M.R. Southern Garda Division,Rape and sexual assault (021),103.0
2005,D.M.R. Southern Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2005,D.M.R. Southern Garda Division,Road and traffic offences (14),7392.0
2005,D.M.R. Southern Garda Division,Road transport - carriage of goods offences (1441),12.0
2005,D.M.R. Southern Garda Division,Roadworthiness/regulatory offences (143),62.0
2005,D.M.R. Southern Garda Division,Robbery from the person (0613),98.0
2005,D.M.R. Southern Garda Division,Robbery of an establishment or institution (0611),140.0
2005,D.M.R. Southern Garda Division,Robbery of cash or goods in transit (0612),2.0
2005,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences (06)",248.0
2005,D.M.R. Southern Garda Division,Sexual offences (02),106.0
2005,D.M.R. Southern Garda Division,Social code offences (n.e.c.) (136),23.0
2005,D.M.R. Southern Garda Division,Speeding (0415),8.0
2005,D.M.R. Southern Garda Division,Theft and related offences (08),5818.0
2005,D.M.R. Southern Garda Division,Theft from person (0821),257.0
2005,D.M.R. Southern Garda Division,Theft from shop (0822),960.0
2005,D.M.R. Southern Garda Division,Theft/taking of vehicle and related offences (081),1836.0
2005,D.M.R. Southern Garda Division,Threat to kill or cause serious harm (0313),1.0
2005,D.M.R. Southern Garda Division,Trespass offences (132),198.0
2005,D.M.R. Southern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,D.M.R. Southern Garda Division,Vehicle tax/registration offences (142),295.0
2005,D.M.R. Southern Garda Division,Weapons and explosives offences (11),177.0
2006,D.M.R. Southern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",25.0
2006,D.M.R. Southern Garda Division,Abduction of person under 16 years of age (0512),1.0
2006,D.M.R. Southern Garda Division,Aggravated burglary (0711),25.0
2006,D.M.R. Southern Garda Division,Arson (1211),120.0
2006,D.M.R. Southern Garda Division,"Assault causing harm, poisoning (034)",189.0
2006,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",811.0
2006,D.M.R. Southern Garda Division,Blackmail or extortion (0621),0.0
2006,D.M.R. Southern Garda Division,Burglary (not aggravated) (0712),1908.0
2006,D.M.R. Southern Garda Division,Burglary and related offences (07),1956.0
2006,D.M.R. Southern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",10.0
2006,D.M.R. Southern Garda Division,Controlled drug offences (10),962.0
2006,D.M.R. Southern Garda Division,Criminal damage (not arson) (1212),3467.0
2006,D.M.R. Southern Garda Division,Cultivation or manufacture of drugs (1012),2.0
2006,D.M.R. Southern Garda Division,Damage to property and to the environment  offences (12),3591.0
2006,D.M.R. Southern Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2006,D.M.R. Southern Garda Division,Dangerous driving leading to death (012),2.0
2006,D.M.R. Southern Garda Division,Dangerous or negligent acts (04),2160.0
2006,D.M.R. Southern Garda Division,Dangerous/careless driving and motorway offences (0414),447.0
2006,D.M.R. Southern Garda Division,Discharging a firearm (1121),30.0
2006,D.M.R. Southern Garda Division,Disorderly conduct (131),2232.0
2006,D.M.R. Southern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",344.0
2006,D.M.R. Southern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",908.0
2006,D.M.R. Southern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2006,D.M.R. Southern Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),905.0
2006,D.M.R. Southern Garda Division,Endangering traffic offences (0425),7.0
2006,D.M.R. Southern Garda Division,Endangerment with potential for serious harm/death (0421),3.0
2006,D.M.R. Southern Garda Division,"Explosives, chemical weapons offences (111)",3.0
2006,D.M.R. Southern Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,D.M.R. Southern Garda Division,False imprisonment (0511),5.0
2006,D.M.R. Southern Garda Division,Fireworks offences (114),0.0
2006,D.M.R. Southern Garda Division,"Fraud, deception and related offences (09)",238.0
2006,D.M.R. Southern Garda Division,Harassment and related offences (033),97.0
2006,D.M.R. Southern Garda Division,Homicide & related offences (01),6.0
2006,D.M.R. Southern Garda Division,Human trafficking offences (0513),0.0
2006,D.M.R. Southern Garda Division,Importation of drugs (1011),0.0
2006,D.M.R. Southern Garda Division,Infanticide (0113),0.0
2006,D.M.R. Southern Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1926.0
2006,D.M.R. Southern Garda Division,Kidnapping and related offences (05),6.0
2006,D.M.R. Southern Garda Division,Light rail offences (Luas) (1443),0.0
2006,D.M.R. Southern Garda Division,Liquor licensing offences (133),225.0
2006,D.M.R. Southern Garda Division,Litter offences (1221),4.0
2006,D.M.R. Southern Garda Division,Manslaughter (0112),0.0
2006,D.M.R. Southern Garda Division,Murder (0111),4.0
2006,D.M.R. Southern Garda Division,Murder-attempt (0311),0.0
2006,D.M.R. Southern Garda Division,Obstruction under Road Traffic Acts (1432),13.0
2006,D.M.R. Southern Garda Division,Offences against government and its agents (151),9.0
2006,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime (15)",636.0
2006,D.M.R. Southern Garda Division,Offences not elsewhere classified (16),44.0
2006,D.M.R. Southern Garda Division,"Offences while in custody, breach of court orders (157)",607.0
2006,D.M.R. Southern Garda Division,Offensive weapons offences (n.e.c.) (113),148.0
2006,D.M.R. Southern Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2006,D.M.R. Southern Garda Division,Other assault (035),524.0
2006,D.M.R. Southern Garda Division,Other drug offences (103),26.0
2006,D.M.R. Southern Garda Division,Other road offences (1433),7408.0
2006,D.M.R. Southern Garda Division,Other sexual offences (022),4.0
2006,D.M.R. Southern Garda Division,"Other thefts, handling stolen property (084)",2289.0
2006,D.M.R. Southern Garda Division,Perverting the course of justice (153),20.0
2006,D.M.R. Southern Garda Division,Possession of a firearm (1122),25.0
2006,D.M.R. Southern Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",23.0
2006,D.M.R. Southern Garda Division,Possession of drugs for personal use (1022),792.0
2006,D.M.R. Southern Garda Division,Possession of drugs for sale or supply (1021),142.0
2006,D.M.R. Southern Garda Division,Prostitution offences (134),3.0
2006,D.M.R. Southern Garda Division,Public order and other social code offences (13),2721.0
2006,D.M.R. Southern Garda Division,Public service vehicle offences (1442),104.0
2006,D.M.R. Southern Garda Division,Rape and sexual assault (021),69.0
2006,D.M.R. Southern Garda Division,"Regulated betting/money, collection/trading offences (135)",13.0
2006,D.M.R. Southern Garda Division,Road and traffic offences (14),10960.0
2006,D.M.R. Southern Garda Division,Road transport - carriage of goods offences (1441),70.0
2006,D.M.R. Southern Garda Division,Roadworthiness/regulatory offences (143),54.0
2006,D.M.R. Southern Garda Division,Robbery from the person (0613),83.0
2006,D.M.R. Southern Garda Division,Robbery of an establishment or institution (0611),110.0
2006,D.M.R. Southern Garda Division,Robbery of cash or goods in transit (0612),3.0
2006,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences (06)",206.0
2006,D.M.R. Southern Garda Division,Sexual offences (02),73.0
2006,D.M.R. Southern Garda Division,Social code offences (n.e.c.) (136),27.0
2006,D.M.R. Southern Garda Division,Speeding (0415),770.0
2006,D.M.R. Southern Garda Division,Theft and related offences (08),5258.0
2006,D.M.R. Southern Garda Division,Theft from person (0821),230.0
2006,D.M.R. Southern Garda Division,Theft from shop (0822),1091.0
2006,D.M.R. Southern Garda Division,Theft/taking of vehicle and related offences (081),1648.0
2006,D.M.R. Southern Garda Division,Threat to kill or cause serious harm (0313),1.0
2006,D.M.R. Southern Garda Division,Trespass offences (132),221.0
2006,D.M.R. Southern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,D.M.R. Southern Garda Division,Vehicle tax/registration offences (142),1041.0
2006,D.M.R. Southern Garda Division,Weapons and explosives offences (11),206.0
2007,D.M.R. Southern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",26.0
2007,D.M.R. Southern Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,D.M.R. Southern Garda Division,Aggravated burglary (0711),21.0
2007,D.M.R. Southern Garda Division,Arson (1211),134.0
2007,D.M.R. Southern Garda Division,"Assault causing harm, poisoning (034)",176.0
2007,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",863.0
2007,D.M.R. Southern Garda Division,Blackmail or extortion (0621),2.0
2007,D.M.R. Southern Garda Division,Burglary (not aggravated) (0712),1898.0
2007,D.M.R. Southern Garda Division,Burglary and related offences (07),1933.0
2007,D.M.R. Southern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",3.0
2007,D.M.R. Southern Garda Division,Controlled drug offences (10),1451.0
2007,D.M.R. Southern Garda Division,Criminal damage (not arson) (1212),2987.0
2007,D.M.R. Southern Garda Division,Cultivation or manufacture of drugs (1012),4.0
2007,D.M.R. Southern Garda Division,Damage to property and to the environment  offences (12),3128.0
2007,D.M.R. Southern Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2007,D.M.R. Southern Garda Division,Dangerous driving leading to death (012),0.0
2007,D.M.R. Southern Garda Division,Dangerous or negligent acts (04),2199.0
2007,D.M.R. Southern Garda Division,Dangerous/careless driving and motorway offences (0414),758.0
2007,D.M.R. Southern Garda Division,Discharging a firearm (1121),16.0
2007,D.M.R. Southern Garda Division,Disorderly conduct (131),2287.0
2007,D.M.R. Southern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",373.0
2007,D.M.R. Southern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",903.0
2007,D.M.R. Southern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),1.0
