Quarter,Garda Division,Type of Offence,VALUE
2009Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",10.0
2009Q4,Meath Garda Division,Sexual offences,7.0
2009Q4,Meath Garda Division,Theft and related offences,699.0
2009Q4,Meath Garda Division,Weapons and explosives offences,35.0
2010Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2010Q1,Meath Garda Division,Burglary and related offences,210.0
2010Q1,Meath Garda Division,Controlled drug offences,86.0
2010Q1,Meath Garda Division,Damage to property and to the environment  offences,289.0
2010Q1,Meath Garda Division,Dangerous or negligent acts,217.0
2010Q1,Meath Garda Division,"Fraud, deception and related offences",45.0
2010Q1,Meath Garda Division,Homicide & related offences,0.0
2010Q1,Meath Garda Division,Kidnapping and related offences,0.0
2010Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2010Q1,Meath Garda Division,Offences not elsewhere classified,16.0
2010Q1,Meath Garda Division,Public order and other social code offences,234.0
2010Q1,Meath Garda Division,Road and traffic offences,547.0
2010Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",19.0
2010Q1,Meath Garda Division,Sexual offences,13.0
2010Q1,Meath Garda Division,Theft and related offences,628.0
2010Q1,Meath Garda Division,Weapons and explosives offences,16.0
2010Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",138.0
2010Q2,Meath Garda Division,Burglary and related offences,254.0
2010Q2,Meath Garda Division,Controlled drug offences,102.0
2010Q2,Meath Garda Division,Damage to property and to the environment  offences,251.0
2010Q2,Meath Garda Division,Dangerous or negligent acts,294.0
2010Q2,Meath Garda Division,"Fraud, deception and related offences",33.0
2010Q2,Meath Garda Division,Homicide & related offences,1.0
2010Q2,Meath Garda Division,Kidnapping and related offences,0.0
2010Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2010Q2,Meath Garda Division,Offences not elsewhere classified,27.0
2010Q2,Meath Garda Division,Public order and other social code offences,284.0
2010Q2,Meath Garda Division,Road and traffic offences,628.0
2010Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",13.0
2010Q2,Meath Garda Division,Sexual offences,13.0
2010Q2,Meath Garda Division,Theft and related offences,646.0
2010Q2,Meath Garda Division,Weapons and explosives offences,23.0
2010Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",133.0
2010Q3,Meath Garda Division,Burglary and related offences,196.0
2010Q3,Meath Garda Division,Controlled drug offences,86.0
2010Q3,Meath Garda Division,Damage to property and to the environment  offences,247.0
2010Q3,Meath Garda Division,Dangerous or negligent acts,304.0
2010Q3,Meath Garda Division,"Fraud, deception and related offences",26.0
2010Q3,Meath Garda Division,Homicide & related offences,0.0
2010Q3,Meath Garda Division,Kidnapping and related offences,2.0
2010Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2010Q3,Meath Garda Division,Offences not elsewhere classified,19.0
2010Q3,Meath Garda Division,Public order and other social code offences,250.0
2010Q3,Meath Garda Division,Road and traffic offences,685.0
2010Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",16.0
2010Q3,Meath Garda Division,Sexual offences,17.0
2010Q3,Meath Garda Division,Theft and related offences,634.0
2010Q3,Meath Garda Division,Weapons and explosives offences,16.0
2010Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2010Q4,Meath Garda Division,Burglary and related offences,253.0
2010Q4,Meath Garda Division,Controlled drug offences,77.0
2010Q4,Meath Garda Division,Damage to property and to the environment  offences,294.0
2010Q4,Meath Garda Division,Dangerous or negligent acts,232.0
2010Q4,Meath Garda Division,"Fraud, deception and related offences",37.0
2010Q4,Meath Garda Division,Homicide & related offences,0.0
2010Q4,Meath Garda Division,Kidnapping and related offences,2.0
2010Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2010Q4,Meath Garda Division,Offences not elsewhere classified,21.0
2010Q4,Meath Garda Division,Public order and other social code offences,272.0
2010Q4,Meath Garda Division,Road and traffic offences,450.0
2010Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",8.0
2010Q4,Meath Garda Division,Sexual offences,8.0
2010Q4,Meath Garda Division,Theft and related offences,569.0
2010Q4,Meath Garda Division,Weapons and explosives offences,28.0
2011Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2011Q1,Meath Garda Division,Burglary and related offences,292.0
2011Q1,Meath Garda Division,Controlled drug offences,75.0
2011Q1,Meath Garda Division,Damage to property and to the environment  offences,239.0
2011Q1,Meath Garda Division,Dangerous or negligent acts,856.0
2011Q1,Meath Garda Division,"Fraud, deception and related offences",44.0
2011Q1,Meath Garda Division,Homicide & related offences,1.0
2011Q1,Meath Garda Division,Kidnapping and related offences,0.0
2011Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2011Q1,Meath Garda Division,Offences not elsewhere classified,28.0
2011Q1,Meath Garda Division,Public order and other social code offences,244.0
2011Q1,Meath Garda Division,Road and traffic offences,402.0
2011Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",11.0
2011Q1,Meath Garda Division,Sexual offences,21.0
2011Q1,Meath Garda Division,Theft and related offences,683.0
2011Q1,Meath Garda Division,Weapons and explosives offences,17.0
2011Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2011Q2,Meath Garda Division,Burglary and related offences,255.0
2011Q2,Meath Garda Division,Controlled drug offences,69.0
2011Q2,Meath Garda Division,Damage to property and to the environment  offences,211.0
2011Q2,Meath Garda Division,Dangerous or negligent acts,505.0
2011Q2,Meath Garda Division,"Fraud, deception and related offences",33.0
2011Q2,Meath Garda Division,Homicide & related offences,0.0
2011Q2,Meath Garda Division,Kidnapping and related offences,0.0
2011Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2011Q2,Meath Garda Division,Offences not elsewhere classified,21.0
2011Q2,Meath Garda Division,Public order and other social code offences,212.0
2011Q2,Meath Garda Division,Road and traffic offences,491.0
2011Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",21.0
2011Q2,Meath Garda Division,Sexual offences,12.0
2011Q2,Meath Garda Division,Theft and related offences,608.0
2011Q2,Meath Garda Division,Weapons and explosives offences,19.0
2011Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",108.0
2011Q3,Meath Garda Division,Burglary and related offences,306.0
2011Q3,Meath Garda Division,Controlled drug offences,70.0
2011Q3,Meath Garda Division,Damage to property and to the environment  offences,214.0
2011Q3,Meath Garda Division,Dangerous or negligent acts,621.0
2011Q3,Meath Garda Division,"Fraud, deception and related offences",38.0
2011Q3,Meath Garda Division,Homicide & related offences,0.0
2011Q3,Meath Garda Division,Kidnapping and related offences,1.0
2011Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2011Q3,Meath Garda Division,Offences not elsewhere classified,21.0
2011Q3,Meath Garda Division,Public order and other social code offences,200.0
2011Q3,Meath Garda Division,Road and traffic offences,447.0
2011Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",12.0
2011Q3,Meath Garda Division,Sexual offences,10.0
2011Q3,Meath Garda Division,Theft and related offences,600.0
2011Q3,Meath Garda Division,Weapons and explosives offences,13.0
2011Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",89.0
2011Q4,Meath Garda Division,Burglary and related offences,402.0
2011Q4,Meath Garda Division,Controlled drug offences,61.0
2011Q4,Meath Garda Division,Damage to property and to the environment  offences,233.0
2011Q4,Meath Garda Division,Dangerous or negligent acts,467.0
2011Q4,Meath Garda Division,"Fraud, deception and related offences",39.0
2011Q4,Meath Garda Division,Homicide & related offences,0.0
2011Q4,Meath Garda Division,Kidnapping and related offences,0.0
2011Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",50.0
2011Q4,Meath Garda Division,Offences not elsewhere classified,19.0
2011Q4,Meath Garda Division,Public order and other social code offences,200.0
2011Q4,Meath Garda Division,Road and traffic offences,397.0
2011Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",18.0
2011Q4,Meath Garda Division,Sexual offences,13.0
2011Q4,Meath Garda Division,Theft and related offences,583.0
2011Q4,Meath Garda Division,Weapons and explosives offences,33.0
2012Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2012Q1,Meath Garda Division,Burglary and related offences,350.0
2012Q1,Meath Garda Division,Controlled drug offences,75.0
2012Q1,Meath Garda Division,Damage to property and to the environment  offences,265.0
2012Q1,Meath Garda Division,Dangerous or negligent acts,413.0
2012Q1,Meath Garda Division,"Fraud, deception and related offences",34.0
2012Q1,Meath Garda Division,Homicide & related offences,0.0
2012Q1,Meath Garda Division,Kidnapping and related offences,0.0
2012Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q1,Meath Garda Division,Offences not elsewhere classified,30.0
2012Q1,Meath Garda Division,Public order and other social code offences,243.0
2012Q1,Meath Garda Division,Road and traffic offences,298.0
2012Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",15.0
2012Q1,Meath Garda Division,Sexual offences,23.0
2012Q1,Meath Garda Division,Theft and related offences,568.0
2012Q1,Meath Garda Division,Weapons and explosives offences,13.0
2012Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",93.0
2012Q2,Meath Garda Division,Burglary and related offences,304.0
2012Q2,Meath Garda Division,Controlled drug offences,88.0
2012Q2,Meath Garda Division,Damage to property and to the environment  offences,217.0
2012Q2,Meath Garda Division,Dangerous or negligent acts,342.0
2012Q2,Meath Garda Division,"Fraud, deception and related offences",33.0
2012Q2,Meath Garda Division,Homicide & related offences,0.0
2012Q2,Meath Garda Division,Kidnapping and related offences,2.0
2012Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2012Q2,Meath Garda Division,Offences not elsewhere classified,25.0
2012Q2,Meath Garda Division,Public order and other social code offences,192.0
2012Q2,Meath Garda Division,Road and traffic offences,418.0
2012Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",16.0
2012Q2,Meath Garda Division,Sexual offences,10.0
2012Q2,Meath Garda Division,Theft and related offences,561.0
2012Q2,Meath Garda Division,Weapons and explosives offences,13.0
2012Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",108.0
2012Q3,Meath Garda Division,Burglary and related offences,336.0
2012Q3,Meath Garda Division,Controlled drug offences,70.0
2012Q3,Meath Garda Division,Damage to property and to the environment  offences,163.0
2012Q3,Meath Garda Division,Dangerous or negligent acts,394.0
2012Q3,Meath Garda Division,"Fraud, deception and related offences",39.0
2012Q3,Meath Garda Division,Homicide & related offences,0.0
2012Q3,Meath Garda Division,Kidnapping and related offences,0.0
2012Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q3,Meath Garda Division,Offences not elsewhere classified,12.0
2012Q3,Meath Garda Division,Public order and other social code offences,225.0
2012Q3,Meath Garda Division,Road and traffic offences,413.0
2012Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",10.0
2012Q3,Meath Garda Division,Sexual offences,10.0
2012Q3,Meath Garda Division,Theft and related offences,526.0
2012Q3,Meath Garda Division,Weapons and explosives offences,14.0
2012Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2012Q4,Meath Garda Division,Burglary and related offences,270.0
2012Q4,Meath Garda Division,Controlled drug offences,64.0
2012Q4,Meath Garda Division,Damage to property and to the environment  offences,180.0
2012Q4,Meath Garda Division,Dangerous or negligent acts,462.0
2012Q4,Meath Garda Division,"Fraud, deception and related offences",42.0
2012Q4,Meath Garda Division,Homicide & related offences,0.0
2012Q4,Meath Garda Division,Kidnapping and related offences,0.0
2012Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2012Q4,Meath Garda Division,Offences not elsewhere classified,19.0
2012Q4,Meath Garda Division,Public order and other social code offences,223.0
2012Q4,Meath Garda Division,Road and traffic offences,338.0
2012Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",12.0
2012Q4,Meath Garda Division,Sexual offences,11.0
2012Q4,Meath Garda Division,Theft and related offences,544.0
2012Q4,Meath Garda Division,Weapons and explosives offences,20.0
2013Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2013Q1,Meath Garda Division,Burglary and related offences,228.0
2013Q1,Meath Garda Division,Controlled drug offences,55.0
2013Q1,Meath Garda Division,Damage to property and to the environment  offences,176.0
2013Q1,Meath Garda Division,Dangerous or negligent acts,209.0
2013Q1,Meath Garda Division,"Fraud, deception and related offences",30.0
2013Q1,Meath Garda Division,Homicide & related offences,1.0
2013Q1,Meath Garda Division,Kidnapping and related offences,0.0
2013Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2013Q1,Meath Garda Division,Offences not elsewhere classified,27.0
2013Q1,Meath Garda Division,Public order and other social code offences,174.0
2013Q1,Meath Garda Division,Road and traffic offences,317.0
2013Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",25.0
2013Q1,Meath Garda Division,Sexual offences,16.0
2013Q1,Meath Garda Division,Theft and related offences,510.0
2013Q1,Meath Garda Division,Weapons and explosives offences,12.0
2013Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2013Q2,Meath Garda Division,Burglary and related offences,237.0
2013Q2,Meath Garda Division,Controlled drug offences,51.0
2013Q2,Meath Garda Division,Damage to property and to the environment  offences,171.0
2013Q2,Meath Garda Division,Dangerous or negligent acts,345.0
2013Q2,Meath Garda Division,"Fraud, deception and related offences",34.0
2013Q2,Meath Garda Division,Homicide & related offences,0.0
2013Q2,Meath Garda Division,Kidnapping and related offences,0.0
2013Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",21.0
2013Q2,Meath Garda Division,Offences not elsewhere classified,19.0
2013Q2,Meath Garda Division,Public order and other social code offences,195.0
2013Q2,Meath Garda Division,Road and traffic offences,404.0
2013Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",8.0
2013Q2,Meath Garda Division,Sexual offences,15.0
2013Q2,Meath Garda Division,Theft and related offences,532.0
2013Q2,Meath Garda Division,Weapons and explosives offences,12.0
2013Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2013Q3,Meath Garda Division,Burglary and related offences,265.0
2013Q3,Meath Garda Division,Controlled drug offences,88.0
2013Q3,Meath Garda Division,Damage to property and to the environment  offences,167.0
2013Q3,Meath Garda Division,Dangerous or negligent acts,288.0
2013Q3,Meath Garda Division,"Fraud, deception and related offences",18.0
2013Q3,Meath Garda Division,Homicide & related offences,2.0
2013Q3,Meath Garda Division,Kidnapping and related offences,1.0
2013Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2013Q3,Meath Garda Division,Offences not elsewhere classified,10.0
2013Q3,Meath Garda Division,Public order and other social code offences,198.0
2013Q3,Meath Garda Division,Road and traffic offences,407.0
2013Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",13.0
2013Q3,Meath Garda Division,Sexual offences,10.0
2013Q3,Meath Garda Division,Theft and related offences,616.0
2013Q3,Meath Garda Division,Weapons and explosives offences,11.0
2013Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",82.0
2013Q4,Meath Garda Division,Burglary and related offences,327.0
2013Q4,Meath Garda Division,Controlled drug offences,44.0
2013Q4,Meath Garda Division,Damage to property and to the environment  offences,185.0
2013Q4,Meath Garda Division,Dangerous or negligent acts,260.0
2013Q4,Meath Garda Division,"Fraud, deception and related offences",23.0
2013Q4,Meath Garda Division,Homicide & related offences,1.0
2013Q4,Meath Garda Division,Kidnapping and related offences,0.0
2013Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2013Q4,Meath Garda Division,Offences not elsewhere classified,28.0
2013Q4,Meath Garda Division,Public order and other social code offences,178.0
2013Q4,Meath Garda Division,Road and traffic offences,288.0
2013Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",5.0
2013Q4,Meath Garda Division,Sexual offences,13.0
2013Q4,Meath Garda Division,Theft and related offences,591.0
2013Q4,Meath Garda Division,Weapons and explosives offences,10.0
2014Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",78.0
2014Q1,Meath Garda Division,Burglary and related offences,314.0
2014Q1,Meath Garda Division,Controlled drug offences,48.0
2014Q1,Meath Garda Division,Damage to property and to the environment  offences,190.0
2014Q1,Meath Garda Division,Dangerous or negligent acts,298.0
2014Q1,Meath Garda Division,"Fraud, deception and related offences",43.0
2014Q1,Meath Garda Division,Homicide & related offences,0.0
2014Q1,Meath Garda Division,Kidnapping and related offences,0.0
2014Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2014Q1,Meath Garda Division,Offences not elsewhere classified,24.0
2014Q1,Meath Garda Division,Public order and other social code offences,171.0
2014Q1,Meath Garda Division,Road and traffic offences,346.0
2014Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",18.0
2014Q1,Meath Garda Division,Sexual offences,21.0
2014Q1,Meath Garda Division,Theft and related offences,625.0
2014Q1,Meath Garda Division,Weapons and explosives offences,12.0
2014Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2014Q2,Meath Garda Division,Burglary and related offences,168.0
2014Q2,Meath Garda Division,Controlled drug offences,57.0
2014Q2,Meath Garda Division,Damage to property and to the environment  offences,157.0
2014Q2,Meath Garda Division,Dangerous or negligent acts,323.0
2014Q2,Meath Garda Division,"Fraud, deception and related offences",33.0
2014Q2,Meath Garda Division,Homicide & related offences,5.0
2014Q2,Meath Garda Division,Kidnapping and related offences,1.0
2014Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2014Q2,Meath Garda Division,Offences not elsewhere classified,15.0
2014Q2,Meath Garda Division,Public order and other social code offences,145.0
2014Q2,Meath Garda Division,Road and traffic offences,415.0
2014Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",10.0
2014Q2,Meath Garda Division,Sexual offences,26.0
2014Q2,Meath Garda Division,Theft and related offences,570.0
2014Q2,Meath Garda Division,Weapons and explosives offences,14.0
2014Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2014Q3,Meath Garda Division,Burglary and related offences,239.0
2014Q3,Meath Garda Division,Controlled drug offences,55.0
2014Q3,Meath Garda Division,Damage to property and to the environment  offences,170.0
2014Q3,Meath Garda Division,Dangerous or negligent acts,311.0
2014Q3,Meath Garda Division,"Fraud, deception and related offences",23.0
2014Q3,Meath Garda Division,Homicide & related offences,1.0
2014Q3,Meath Garda Division,Kidnapping and related offences,1.0
2014Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2014Q3,Meath Garda Division,Offences not elsewhere classified,9.0
2014Q3,Meath Garda Division,Public order and other social code offences,204.0
2014Q3,Meath Garda Division,Road and traffic offences,397.0
2014Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",14.0
2014Q3,Meath Garda Division,Sexual offences,12.0
2014Q3,Meath Garda Division,Theft and related offences,681.0
2014Q3,Meath Garda Division,Weapons and explosives offences,9.0
2014Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2014Q4,Meath Garda Division,Burglary and related offences,233.0
2014Q4,Meath Garda Division,Controlled drug offences,56.0
2014Q4,Meath Garda Division,Damage to property and to the environment  offences,208.0
2014Q4,Meath Garda Division,Dangerous or negligent acts,246.0
2014Q4,Meath Garda Division,"Fraud, deception and related offences",25.0
2014Q4,Meath Garda Division,Homicide & related offences,1.0
2014Q4,Meath Garda Division,Kidnapping and related offences,1.0
2014Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2014Q4,Meath Garda Division,Offences not elsewhere classified,10.0
2014Q4,Meath Garda Division,Public order and other social code offences,156.0
2014Q4,Meath Garda Division,Road and traffic offences,272.0
2014Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",13.0
2014Q4,Meath Garda Division,Sexual offences,15.0
2014Q4,Meath Garda Division,Theft and related offences,563.0
2014Q4,Meath Garda Division,Weapons and explosives offences,17.0
2015Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2015Q1,Meath Garda Division,Burglary and related offences,254.0
2015Q1,Meath Garda Division,Controlled drug offences,47.0
2015Q1,Meath Garda Division,Damage to property and to the environment  offences,137.0
2015Q1,Meath Garda Division,Dangerous or negligent acts,205.0
2015Q1,Meath Garda Division,"Fraud, deception and related offences",28.0
2015Q1,Meath Garda Division,Homicide & related offences,1.0
2015Q1,Meath Garda Division,Kidnapping and related offences,0.0
2015Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2015Q1,Meath Garda Division,Offences not elsewhere classified,26.0
2015Q1,Meath Garda Division,Public order and other social code offences,153.0
2015Q1,Meath Garda Division,Road and traffic offences,339.0
2015Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",20.0
2015Q1,Meath Garda Division,Sexual offences,30.0
2015Q1,Meath Garda Division,Theft and related offences,535.0
2015Q1,Meath Garda Division,Weapons and explosives offences,11.0
2015Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2015Q2,Meath Garda Division,Burglary and related offences,236.0
2015Q2,Meath Garda Division,Controlled drug offences,54.0
2015Q2,Meath Garda Division,Damage to property and to the environment  offences,158.0
2015Q2,Meath Garda Division,Dangerous or negligent acts,296.0
2015Q2,Meath Garda Division,"Fraud, deception and related offences",25.0
2015Q2,Meath Garda Division,Homicide & related offences,3.0
2015Q2,Meath Garda Division,Kidnapping and related offences,0.0
2015Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2015Q2,Meath Garda Division,Offences not elsewhere classified,23.0
2015Q2,Meath Garda Division,Public order and other social code offences,174.0
2015Q2,Meath Garda Division,Road and traffic offences,358.0
2015Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",15.0
2015Q2,Meath Garda Division,Sexual offences,15.0
2015Q2,Meath Garda Division,Theft and related offences,504.0
2015Q2,Meath Garda Division,Weapons and explosives offences,6.0
2015Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2015Q3,Meath Garda Division,Burglary and related offences,237.0
2015Q3,Meath Garda Division,Controlled drug offences,68.0
2015Q3,Meath Garda Division,Damage to property and to the environment  offences,151.0
2015Q3,Meath Garda Division,Dangerous or negligent acts,271.0
2015Q3,Meath Garda Division,"Fraud, deception and related offences",50.0
2015Q3,Meath Garda Division,Homicide & related offences,0.0
2015Q3,Meath Garda Division,Kidnapping and related offences,1.0
2015Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2015Q3,Meath Garda Division,Offences not elsewhere classified,8.0
2015Q3,Meath Garda Division,Public order and other social code offences,172.0
2015Q3,Meath Garda Division,Road and traffic offences,309.0
2015Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",6.0
2015Q3,Meath Garda Division,Sexual offences,5.0
2015Q3,Meath Garda Division,Theft and related offences,501.0
2015Q3,Meath Garda Division,Weapons and explosives offences,14.0
2015Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",126.0
2015Q4,Meath Garda Division,Burglary and related offences,156.0
2015Q4,Meath Garda Division,Controlled drug offences,62.0
2015Q4,Meath Garda Division,Damage to property and to the environment  offences,149.0
2015Q4,Meath Garda Division,Dangerous or negligent acts,317.0
2015Q4,Meath Garda Division,"Fraud, deception and related offences",43.0
2015Q4,Meath Garda Division,Homicide & related offences,2.0
2015Q4,Meath Garda Division,Kidnapping and related offences,0.0
2015Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",64.0
2015Q4,Meath Garda Division,Offences not elsewhere classified,9.0
2015Q4,Meath Garda Division,Public order and other social code offences,129.0
2015Q4,Meath Garda Division,Road and traffic offences,261.0
2015Q4,Meath Garda Division,"Robbery, extortion and hijacking offences",12.0
2015Q4,Meath Garda Division,Sexual offences,15.0
2015Q4,Meath Garda Division,Theft and related offences,513.0
2015Q4,Meath Garda Division,Weapons and explosives offences,15.0
2016Q1,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2016Q1,Meath Garda Division,Burglary and related offences,147.0
2016Q1,Meath Garda Division,Controlled drug offences,79.0
2016Q1,Meath Garda Division,Damage to property and to the environment  offences,135.0
2016Q1,Meath Garda Division,Dangerous or negligent acts,298.0
2016Q1,Meath Garda Division,"Fraud, deception and related offences",41.0
2016Q1,Meath Garda Division,Homicide & related offences,3.0
2016Q1,Meath Garda Division,Kidnapping and related offences,3.0
2016Q1,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",54.0
2016Q1,Meath Garda Division,Offences not elsewhere classified,14.0
2016Q1,Meath Garda Division,Public order and other social code offences,141.0
2016Q1,Meath Garda Division,Road and traffic offences,271.0
2016Q1,Meath Garda Division,"Robbery, extortion and hijacking offences",12.0
2016Q1,Meath Garda Division,Sexual offences,21.0
2016Q1,Meath Garda Division,Theft and related offences,439.0
2016Q1,Meath Garda Division,Weapons and explosives offences,13.0
2016Q2,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2016Q2,Meath Garda Division,Burglary and related offences,116.0
2016Q2,Meath Garda Division,Controlled drug offences,54.0
2016Q2,Meath Garda Division,Damage to property and to the environment  offences,139.0
2016Q2,Meath Garda Division,Dangerous or negligent acts,282.0
2016Q2,Meath Garda Division,"Fraud, deception and related offences",41.0
2016Q2,Meath Garda Division,Homicide & related offences,2.0
2016Q2,Meath Garda Division,Kidnapping and related offences,1.0
2016Q2,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2016Q2,Meath Garda Division,Offences not elsewhere classified,12.0
2016Q2,Meath Garda Division,Public order and other social code offences,123.0
2016Q2,Meath Garda Division,Road and traffic offences,432.0
2016Q2,Meath Garda Division,"Robbery, extortion and hijacking offences",2.0
2016Q2,Meath Garda Division,Sexual offences,18.0
2016Q2,Meath Garda Division,Theft and related offences,346.0
2016Q2,Meath Garda Division,Weapons and explosives offences,7.0
2016Q3,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2016Q3,Meath Garda Division,Burglary and related offences,182.0
2016Q3,Meath Garda Division,Controlled drug offences,83.0
2016Q3,Meath Garda Division,Damage to property and to the environment  offences,154.0
2016Q3,Meath Garda Division,Dangerous or negligent acts,147.0
2016Q3,Meath Garda Division,"Fraud, deception and related offences",34.0
2016Q3,Meath Garda Division,Homicide & related offences,0.0
2016Q3,Meath Garda Division,Kidnapping and related offences,1.0
2016Q3,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2016Q3,Meath Garda Division,Offences not elsewhere classified,2.0
2016Q3,Meath Garda Division,Public order and other social code offences,135.0
2016Q3,Meath Garda Division,Road and traffic offences,389.0
2016Q3,Meath Garda Division,"Robbery, extortion and hijacking offences",10.0
2016Q3,Meath Garda Division,Sexual offences,19.0
2016Q3,Meath Garda Division,Theft and related offences,397.0
2016Q3,Meath Garda Division,Weapons and explosives offences,8.0
2016Q4,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2016Q4,Meath Garda Division,Burglary and related offences,154.0
2016Q4,Meath Garda Division,Controlled drug offences,83.0
2016Q4,Meath Garda Division,Damage to property and to the environment  offences,146.0
2016Q4,Meath Garda Division,Dangerous or negligent acts,163.0
2016Q4,Meath Garda Division,"Fraud, deception and related offences",19.0
2016Q4,Meath Garda Division,Homicide & related offences,0.0
2016Q4,Meath Garda Division,Kidnapping and related offences,0.0
2016Q4,Meath Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2016Q4,Meath Garda Division,Offences not elsewhere classified,9.0
2016Q4,Meath Garda Division,Public order and other social code offences,119.0
2016Q4,Meath Garda Division,Road and traffic offences,741.0
