Year,Garda Division,Type of Offence,VALUE
2021,Louth Garda Division,Kidnapping and related offences,7.0
2021,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",320.0
2021,Louth Garda Division,Offences not elsewhere classified,40.0
2021,Louth Garda Division,Public order and other social code offences,1315.0
2021,Louth Garda Division,Road and traffic offences,1416.0
2021,Louth Garda Division,"Robbery, extortion and hijacking offences",51.0
2021,Louth Garda Division,Sexual offences,119.0
2021,Louth Garda Division,Theft and related offences,1344.0
2021,Louth Garda Division,Weapons and explosives offences,95.0
2022,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",823.0
2022,Louth Garda Division,Burglary and related offences,325.0
2022,Louth Garda Division,Controlled drug offences,535.0
2022,Louth Garda Division,Damage to property and to the environment  offences,743.0
2022,Louth Garda Division,Dangerous or negligent acts,1126.0
2022,Louth Garda Division,"Fraud, deception and related offences",328.0
2022,Louth Garda Division,Homicide & related offences,3.0
2022,Louth Garda Division,Kidnapping and related offences,5.0
2022,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",342.0
2022,Louth Garda Division,Offences not elsewhere classified,57.0
2022,Louth Garda Division,Public order and other social code offences,1151.0
2022,Louth Garda Division,Road and traffic offences,1295.0
2022,Louth Garda Division,"Robbery, extortion and hijacking offences",66.0
2022,Louth Garda Division,Sexual offences,116.0
2022,Louth Garda Division,Theft and related offences,1594.0
2022,Louth Garda Division,Weapons and explosives offences,91.0
2023,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",783.0
2023,Louth Garda Division,Burglary and related offences,320.0
2023,Louth Garda Division,Controlled drug offences,450.0
2023,Louth Garda Division,Damage to property and to the environment  offences,851.0
2023,Louth Garda Division,Dangerous or negligent acts,1125.0
2023,Louth Garda Division,"Fraud, deception and related offences",136.0
2023,Louth Garda Division,Homicide & related offences,4.0
2023,Louth Garda Division,Kidnapping and related offences,3.0
2023,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",369.0
2023,Louth Garda Division,Offences not elsewhere classified,34.0
2023,Louth Garda Division,Public order and other social code offences,978.0
2023,Louth Garda Division,Road and traffic offences,1081.0
2023,Louth Garda Division,"Robbery, extortion and hijacking offences",89.0
2023,Louth Garda Division,Sexual offences,112.0
2023,Louth Garda Division,Theft and related offences,2029.0
2023,Louth Garda Division,Weapons and explosives offences,88.0
2024,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",801.0
2024,Louth Garda Division,Burglary and related offences,367.0
2024,Louth Garda Division,Controlled drug offences,438.0
2024,Louth Garda Division,Damage to property and to the environment  offences,874.0
2024,Louth Garda Division,Dangerous or negligent acts,1035.0
2024,Louth Garda Division,"Fraud, deception and related offences",0.0
2024,Louth Garda Division,Homicide & related offences,5.0
2024,Louth Garda Division,Kidnapping and related offences,5.0
2024,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",332.0
2024,Louth Garda Division,Offences not elsewhere classified,40.0
2024,Louth Garda Division,Public order and other social code offences,1107.0
