Year,Garda Division,Type of Offence,VALUE
2007,Wexford Garda Division,Theft/taking of vehicle and related offences (081),186.0
2007,Wexford Garda Division,Threat to kill or cause serious harm (0313),0.0
2007,Wexford Garda Division,Trespass offences (132),53.0
2007,Wexford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Wexford Garda Division,Vehicle tax/registration offences (142),578.0
2007,Wexford Garda Division,Weapons and explosives offences (11),82.0
2008,Wexford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",14.0
2008,Wexford Garda Division,Abduction of person under 16 years of age (0512),0.0
2008,Wexford Garda Division,Aggravated burglary (0711),7.0
2008,Wexford Garda Division,Arson (1211),43.0
