Quarter,Garda Division,Type of Offence,VALUE
2008Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,407.0
2008Q3,Cavan-Monaghan Garda Division,Road and traffic offences,881.0
2008Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q3,Cavan-Monaghan Garda Division,Sexual offences,9.0
2008Q3,Cavan-Monaghan Garda Division,Theft and related offences,334.0
2008Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,8.0
2008Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",171.0
2008Q4,Cavan-Monaghan Garda Division,Burglary and related offences,110.0
2008Q4,Cavan-Monaghan Garda Division,Controlled drug offences,59.0
2008Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,193.0
2008Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,465.0
2008Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",41.0
2008Q4,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2008Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2008Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2008Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,38.0
2008Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,463.0
2008Q4,Cavan-Monaghan Garda Division,Road and traffic offences,770.0
2008Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",2.0
2008Q4,Cavan-Monaghan Garda Division,Sexual offences,6.0
2008Q4,Cavan-Monaghan Garda Division,Theft and related offences,322.0
2008Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,16.0
2009Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",186.0
2009Q1,Cavan-Monaghan Garda Division,Burglary and related offences,124.0
2009Q1,Cavan-Monaghan Garda Division,Controlled drug offences,57.0
2009Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,165.0
2009Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,414.0
2009Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",55.0
2009Q1,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2009Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2009Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",78.0
2009Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,31.0
2009Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,407.0
2009Q1,Cavan-Monaghan Garda Division,Road and traffic offences,819.0
2009Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",1.0
2009Q1,Cavan-Monaghan Garda Division,Sexual offences,12.0
2009Q1,Cavan-Monaghan Garda Division,Theft and related offences,285.0
2009Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,16.0
2009Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",169.0
2009Q2,Cavan-Monaghan Garda Division,Burglary and related offences,117.0
2009Q2,Cavan-Monaghan Garda Division,Controlled drug offences,64.0
2009Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,191.0
2009Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,444.0
2009Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",39.0
2009Q2,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2009Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,2.0
2009Q2,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2009Q2,Cavan-Monaghan Garda Division,Offences not elsewhere classified,32.0
2009Q2,Cavan-Monaghan Garda Division,Public order and other social code offences,463.0
2009Q2,Cavan-Monaghan Garda Division,Road and traffic offences,876.0
2009Q2,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q2,Cavan-Monaghan Garda Division,Sexual offences,5.0
2009Q2,Cavan-Monaghan Garda Division,Theft and related offences,280.0
2009Q2,Cavan-Monaghan Garda Division,Weapons and explosives offences,10.0
2009Q3,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",174.0
2009Q3,Cavan-Monaghan Garda Division,Burglary and related offences,124.0
2009Q3,Cavan-Monaghan Garda Division,Controlled drug offences,67.0
2009Q3,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,181.0
2009Q3,Cavan-Monaghan Garda Division,Dangerous or negligent acts,684.0
2009Q3,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",40.0
2009Q3,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2009Q3,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2009Q3,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2009Q3,Cavan-Monaghan Garda Division,Offences not elsewhere classified,34.0
2009Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,402.0
2009Q3,Cavan-Monaghan Garda Division,Road and traffic offences,771.0
2009Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",2.0
2009Q3,Cavan-Monaghan Garda Division,Sexual offences,15.0
2009Q3,Cavan-Monaghan Garda Division,Theft and related offences,313.0
2009Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,15.0
2009Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",150.0
2009Q4,Cavan-Monaghan Garda Division,Burglary and related offences,124.0
2009Q4,Cavan-Monaghan Garda Division,Controlled drug offences,45.0
2009Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,160.0
2009Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,489.0
2009Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",40.0
2009Q4,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2009Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2009Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2009Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,29.0
2009Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,399.0
2009Q4,Cavan-Monaghan Garda Division,Road and traffic offences,534.0
2009Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q4,Cavan-Monaghan Garda Division,Sexual offences,14.0
2009Q4,Cavan-Monaghan Garda Division,Theft and related offences,278.0
2009Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,29.0
2010Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",159.0
2010Q1,Cavan-Monaghan Garda Division,Burglary and related offences,107.0
2010Q1,Cavan-Monaghan Garda Division,Controlled drug offences,48.0
2010Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,185.0
2010Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,251.0
2010Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",47.0
2010Q1,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2010Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2010Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",73.0
2010Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,19.0
2010Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,314.0
2010Q1,Cavan-Monaghan Garda Division,Road and traffic offences,512.0
2010Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",4.0
2010Q1,Cavan-Monaghan Garda Division,Sexual offences,32.0
2010Q1,Cavan-Monaghan Garda Division,Theft and related offences,269.0
2010Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,15.0
2010Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",191.0
2010Q2,Cavan-Monaghan Garda Division,Burglary and related offences,128.0
2010Q2,Cavan-Monaghan Garda Division,Controlled drug offences,70.0
2010Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,221.0
2010Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,565.0
2010Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",31.0
2010Q2,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2010Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2010Q2,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",62.0
2010Q2,Cavan-Monaghan Garda Division,Offences not elsewhere classified,34.0
2010Q2,Cavan-Monaghan Garda Division,Public order and other social code offences,412.0
2010Q2,Cavan-Monaghan Garda Division,Road and traffic offences,604.0
2010Q2,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q2,Cavan-Monaghan Garda Division,Sexual offences,30.0
2010Q2,Cavan-Monaghan Garda Division,Theft and related offences,332.0
2010Q2,Cavan-Monaghan Garda Division,Weapons and explosives offences,10.0
2010Q3,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",223.0
2010Q3,Cavan-Monaghan Garda Division,Burglary and related offences,139.0
2010Q3,Cavan-Monaghan Garda Division,Controlled drug offences,101.0
2010Q3,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,198.0
2010Q3,Cavan-Monaghan Garda Division,Dangerous or negligent acts,465.0
2010Q3,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",65.0
2010Q3,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2010Q3,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2010Q3,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",86.0
2010Q3,Cavan-Monaghan Garda Division,Offences not elsewhere classified,13.0
2010Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,394.0
2010Q3,Cavan-Monaghan Garda Division,Road and traffic offences,667.0
2010Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q3,Cavan-Monaghan Garda Division,Sexual offences,45.0
2010Q3,Cavan-Monaghan Garda Division,Theft and related offences,319.0
2010Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,13.0
2010Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",181.0
2010Q4,Cavan-Monaghan Garda Division,Burglary and related offences,149.0
2010Q4,Cavan-Monaghan Garda Division,Controlled drug offences,70.0
2010Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,175.0
2010Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,237.0
2010Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",38.0
2010Q4,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2010Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2010Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2010Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,34.0
2010Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,360.0
2010Q4,Cavan-Monaghan Garda Division,Road and traffic offences,573.0
2010Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q4,Cavan-Monaghan Garda Division,Sexual offences,12.0
2010Q4,Cavan-Monaghan Garda Division,Theft and related offences,271.0
2010Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,18.0
2011Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",174.0
2011Q1,Cavan-Monaghan Garda Division,Burglary and related offences,145.0
2011Q1,Cavan-Monaghan Garda Division,Controlled drug offences,63.0
2011Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,164.0
2011Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,427.0
2011Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",42.0
2011Q1,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2011Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2011Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2011Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,28.0
2011Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,368.0
2011Q1,Cavan-Monaghan Garda Division,Road and traffic offences,641.0
2011Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",1.0
2011Q1,Cavan-Monaghan Garda Division,Sexual offences,14.0
2011Q1,Cavan-Monaghan Garda Division,Theft and related offences,308.0
2011Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,15.0
2011Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",159.0
2011Q2,Cavan-Monaghan Garda Division,Burglary and related offences,151.0
2011Q2,Cavan-Monaghan Garda Division,Controlled drug offences,67.0
2011Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,175.0
2011Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,580.0
2011Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",42.0
2011Q2,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2011Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2011Q2,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2011Q2,Cavan-Monaghan Garda Division,Offences not elsewhere classified,12.0
2011Q2,Cavan-Monaghan Garda Division,Public order and other social code offences,340.0
2011Q2,Cavan-Monaghan Garda Division,Road and traffic offences,589.0
2011Q2,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",5.0
2011Q2,Cavan-Monaghan Garda Division,Sexual offences,14.0
2011Q2,Cavan-Monaghan Garda Division,Theft and related offences,307.0
2011Q2,Cavan-Monaghan Garda Division,Weapons and explosives offences,18.0
2011Q3,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",160.0
2011Q3,Cavan-Monaghan Garda Division,Burglary and related offences,183.0
2011Q3,Cavan-Monaghan Garda Division,Controlled drug offences,53.0
2011Q3,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,159.0
2011Q3,Cavan-Monaghan Garda Division,Dangerous or negligent acts,466.0
2011Q3,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",32.0
2011Q3,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2011Q3,Cavan-Monaghan Garda Division,Kidnapping and related offences,5.0
2011Q3,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2011Q3,Cavan-Monaghan Garda Division,Offences not elsewhere classified,15.0
2011Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,345.0
2011Q3,Cavan-Monaghan Garda Division,Road and traffic offences,486.0
2011Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2011Q3,Cavan-Monaghan Garda Division,Sexual offences,15.0
2011Q3,Cavan-Monaghan Garda Division,Theft and related offences,273.0
2011Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,10.0
2011Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",155.0
2011Q4,Cavan-Monaghan Garda Division,Burglary and related offences,150.0
2011Q4,Cavan-Monaghan Garda Division,Controlled drug offences,64.0
2011Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,176.0
2011Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,345.0
2011Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",32.0
2011Q4,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2011Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2011Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2011Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,22.0
2011Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,415.0
2011Q4,Cavan-Monaghan Garda Division,Road and traffic offences,336.0
2011Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2011Q4,Cavan-Monaghan Garda Division,Sexual offences,8.0
2011Q4,Cavan-Monaghan Garda Division,Theft and related offences,254.0
2011Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,16.0
2012Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",148.0
2012Q1,Cavan-Monaghan Garda Division,Burglary and related offences,130.0
2012Q1,Cavan-Monaghan Garda Division,Controlled drug offences,64.0
2012Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,147.0
2012Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,342.0
2012Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",37.0
2012Q1,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2012Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2012Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2012Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,30.0
2012Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,290.0
2012Q1,Cavan-Monaghan Garda Division,Road and traffic offences,427.0
2012Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",6.0
2012Q1,Cavan-Monaghan Garda Division,Sexual offences,20.0
2012Q1,Cavan-Monaghan Garda Division,Theft and related offences,302.0
2012Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,7.0
2012Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",130.0
2012Q2,Cavan-Monaghan Garda Division,Burglary and related offences,117.0
2012Q2,Cavan-Monaghan Garda Division,Controlled drug offences,64.0
2012Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,157.0
2012Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,349.0
2012Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",30.0
2012Q2,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2012Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2012Q2,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2012Q2,Cavan-Monaghan Garda Division,Offences not elsewhere classified,32.0
2012Q2,Cavan-Monaghan Garda Division,Public order and other social code offences,318.0
2012Q2,Cavan-Monaghan Garda Division,Road and traffic offences,533.0
2012Q2,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2012Q2,Cavan-Monaghan Garda Division,Sexual offences,14.0
2012Q2,Cavan-Monaghan Garda Division,Theft and related offences,251.0
2012Q2,Cavan-Monaghan Garda Division,Weapons and explosives offences,9.0
2012Q3,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",142.0
2012Q3,Cavan-Monaghan Garda Division,Burglary and related offences,102.0
2012Q3,Cavan-Monaghan Garda Division,Controlled drug offences,90.0
2012Q3,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,156.0
2012Q3,Cavan-Monaghan Garda Division,Dangerous or negligent acts,304.0
2012Q3,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",21.0
2012Q3,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2012Q3,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2012Q3,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2012Q3,Cavan-Monaghan Garda Division,Offences not elsewhere classified,17.0
2012Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,396.0
2012Q3,Cavan-Monaghan Garda Division,Road and traffic offences,400.0
2012Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2012Q3,Cavan-Monaghan Garda Division,Sexual offences,11.0
2012Q3,Cavan-Monaghan Garda Division,Theft and related offences,304.0
2012Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,6.0
2012Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",171.0
2012Q4,Cavan-Monaghan Garda Division,Burglary and related offences,118.0
2012Q4,Cavan-Monaghan Garda Division,Controlled drug offences,65.0
2012Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,169.0
2012Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,326.0
2012Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",40.0
2012Q4,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2012Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2012Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2012Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,20.0
2012Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,328.0
2012Q4,Cavan-Monaghan Garda Division,Road and traffic offences,317.0
2012Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",6.0
2012Q4,Cavan-Monaghan Garda Division,Sexual offences,10.0
2012Q4,Cavan-Monaghan Garda Division,Theft and related offences,261.0
2012Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,16.0
2013Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2013Q1,Cavan-Monaghan Garda Division,Burglary and related offences,92.0
2013Q1,Cavan-Monaghan Garda Division,Controlled drug offences,45.0
2013Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,134.0
2013Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,267.0
2013Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",30.0
2013Q1,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2013Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,3.0
2013Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2013Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,19.0
2013Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,250.0
2013Q1,Cavan-Monaghan Garda Division,Road and traffic offences,398.0
2013Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",3.0
2013Q1,Cavan-Monaghan Garda Division,Sexual offences,10.0
2013Q1,Cavan-Monaghan Garda Division,Theft and related offences,254.0
2013Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,11.0
2013Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",115.0
2013Q2,Cavan-Monaghan Garda Division,Burglary and related offences,78.0
2013Q2,Cavan-Monaghan Garda Division,Controlled drug offences,52.0
2013Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,169.0
2013Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,385.0
2013Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",31.0
2013Q2,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2013Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2013Q2,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2013Q2,Cavan-Monaghan Garda Division,Offences not elsewhere classified,31.0
2013Q2,Cavan-Monaghan Garda Division,Public order and other social code offences,255.0
2013Q2,Cavan-Monaghan Garda Division,Road and traffic offences,545.0
2013Q2,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",2.0
2013Q2,Cavan-Monaghan Garda Division,Sexual offences,16.0
2013Q2,Cavan-Monaghan Garda Division,Theft and related offences,273.0
2013Q2,Cavan-Monaghan Garda Division,Weapons and explosives offences,9.0
2013Q3,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",144.0
2013Q3,Cavan-Monaghan Garda Division,Burglary and related offences,83.0
2013Q3,Cavan-Monaghan Garda Division,Controlled drug offences,69.0
2013Q3,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,140.0
2013Q3,Cavan-Monaghan Garda Division,Dangerous or negligent acts,273.0
2013Q3,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",21.0
2013Q3,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2013Q3,Cavan-Monaghan Garda Division,Kidnapping and related offences,3.0
2013Q3,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",21.0
2013Q3,Cavan-Monaghan Garda Division,Offences not elsewhere classified,16.0
2013Q3,Cavan-Monaghan Garda Division,Public order and other social code offences,311.0
2013Q3,Cavan-Monaghan Garda Division,Road and traffic offences,474.0
2013Q3,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",1.0
2013Q3,Cavan-Monaghan Garda Division,Sexual offences,13.0
2013Q3,Cavan-Monaghan Garda Division,Theft and related offences,190.0
2013Q3,Cavan-Monaghan Garda Division,Weapons and explosives offences,8.0
2013Q4,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2013Q4,Cavan-Monaghan Garda Division,Burglary and related offences,103.0
2013Q4,Cavan-Monaghan Garda Division,Controlled drug offences,62.0
2013Q4,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,146.0
2013Q4,Cavan-Monaghan Garda Division,Dangerous or negligent acts,438.0
2013Q4,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",18.0
2013Q4,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2013Q4,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2013Q4,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2013Q4,Cavan-Monaghan Garda Division,Offences not elsewhere classified,23.0
2013Q4,Cavan-Monaghan Garda Division,Public order and other social code offences,288.0
2013Q4,Cavan-Monaghan Garda Division,Road and traffic offences,435.0
2013Q4,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q4,Cavan-Monaghan Garda Division,Sexual offences,12.0
2013Q4,Cavan-Monaghan Garda Division,Theft and related offences,232.0
2013Q4,Cavan-Monaghan Garda Division,Weapons and explosives offences,17.0
2014Q1,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2014Q1,Cavan-Monaghan Garda Division,Burglary and related offences,93.0
2014Q1,Cavan-Monaghan Garda Division,Controlled drug offences,49.0
2014Q1,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,136.0
2014Q1,Cavan-Monaghan Garda Division,Dangerous or negligent acts,379.0
2014Q1,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",22.0
2014Q1,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2014Q1,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2014Q1,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2014Q1,Cavan-Monaghan Garda Division,Offences not elsewhere classified,18.0
2014Q1,Cavan-Monaghan Garda Division,Public order and other social code offences,222.0
2014Q1,Cavan-Monaghan Garda Division,Road and traffic offences,419.0
2014Q1,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q1,Cavan-Monaghan Garda Division,Sexual offences,8.0
2014Q1,Cavan-Monaghan Garda Division,Theft and related offences,230.0
2014Q1,Cavan-Monaghan Garda Division,Weapons and explosives offences,13.0
2014Q2,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2014Q2,Cavan-Monaghan Garda Division,Burglary and related offences,88.0
2014Q2,Cavan-Monaghan Garda Division,Controlled drug offences,53.0
2014Q2,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,149.0
2014Q2,Cavan-Monaghan Garda Division,Dangerous or negligent acts,460.0
2014Q2,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",23.0
2014Q2,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2014Q2,Cavan-Monaghan Garda Division,Kidnapping and related offences,5.0
