Year,Garda Division,Type of Offence,VALUE
2023,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",766.0
2023,Cavan-Monaghan Garda Division,Burglary and related offences,231.0
2023,Cavan-Monaghan Garda Division,Controlled drug offences,329.0
2023,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,475.0
2023,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1327.0
2023,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",153.0
2023,Cavan-Monaghan Garda Division,Homicide & related offences,6.0
2023,Cavan-Monaghan Garda Division,Kidnapping and related offences,4.0
2023,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",223.0
2023,Cavan-Monaghan Garda Division,Offences not elsewhere classified,68.0
2023,Cavan-Monaghan Garda Division,Public order and other social code offences,911.0
2023,Cavan-Monaghan Garda Division,Road and traffic offences,899.0
2023,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",28.0
2023,Cavan-Monaghan Garda Division,Sexual offences,87.0
2023,Cavan-Monaghan Garda Division,Theft and related offences,885.0
2023,Cavan-Monaghan Garda Division,Weapons and explosives offences,57.0
2024,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",664.0
2024,Cavan-Monaghan Garda Division,Burglary and related offences,286.0
2024,Cavan-Monaghan Garda Division,Controlled drug offences,294.0
2024,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,494.0
2024,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1073.0
2024,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",0.0
2024,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2024,Cavan-Monaghan Garda Division,Kidnapping and related offences,5.0
2024,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",276.0
2024,Cavan-Monaghan Garda Division,Offences not elsewhere classified,61.0
2024,Cavan-Monaghan Garda Division,Public order and other social code offences,803.0
2024,Cavan-Monaghan Garda Division,Road and traffic offences,1084.0
2024,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",18.0
2024,Cavan-Monaghan Garda Division,Sexual offences,101.0
2024,Cavan-Monaghan Garda Division,Theft and related offences,805.0
2024,Cavan-Monaghan Garda Division,Weapons and explosives offences,51.0
2025,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",560.0
2025,Cavan-Monaghan Garda Division,Burglary and related offences,157.0
2025,Cavan-Monaghan Garda Division,Controlled drug offences,201.0
2025,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,313.0
2025,Cavan-Monaghan Garda Division,Dangerous or negligent acts,803.0
2025,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",0.0
2025,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2025,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2025,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",178.0
2025,Cavan-Monaghan Garda Division,Offences not elsewhere classified,47.0
2025,Cavan-Monaghan Garda Division,Public order and other social code offences,595.0
2025,Cavan-Monaghan Garda Division,Road and traffic offences,752.0
2025,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",24.0
2025,Cavan-Monaghan Garda Division,Sexual offences,72.0
2025,Cavan-Monaghan Garda Division,Theft and related offences,602.0
2025,Cavan-Monaghan Garda Division,Weapons and explosives offences,36.0
