Year,Garda Division,Type of Offence,VALUE
2006,Mayo Garda Division,Sexual offences (02),32.0
2006,Mayo Garda Division,Social code offences (n.e.c.) (136),4.0
2006,Mayo Garda Division,Speeding (0415),452.0
2006,Mayo Garda Division,Theft and related offences (08),1058.0
2006,Mayo Garda Division,Theft from person (0821),32.0
2006,Mayo Garda Division,Theft from shop (0822),210.0
2006,Mayo Garda Division,Theft/taking of vehicle and related offences (081),103.0
2006,Mayo Garda Division,Threat to kill or cause serious harm (0313),1.0
2006,Mayo Garda Division,Trespass offences (132),19.0
2006,Mayo Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Mayo Garda Division,Vehicle tax/registration offences (142),186.0
2006,Mayo Garda Division,Weapons and explosives offences (11),35.0
2007,Mayo Garda Division,"Abandoning a child, child neglect and cruelty (0422)",5.0
2007,Mayo Garda Division,Abduction of person under 16 years of age (0512),1.0
2007,Mayo Garda Division,Aggravated burglary (0711),5.0
2007,Mayo Garda Division,Arson (1211),32.0
2007,Mayo Garda Division,"Assault causing harm, poisoning (034)",81.0
2007,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",548.0
2007,Mayo Garda Division,Blackmail or extortion (0621),0.0
2007,Mayo Garda Division,Burglary (not aggravated) (0712),470.0
2007,Mayo Garda Division,Burglary and related offences (07),476.0
2007,Mayo Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2007,Mayo Garda Division,Controlled drug offences (10),193.0
2007,Mayo Garda Division,Criminal damage (not arson) (1212),836.0
2007,Mayo Garda Division,Cultivation or manufacture of drugs (1012),4.0
2007,Mayo Garda Division,Damage to property and to the environment  offences (12),880.0
2007,Mayo Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,Mayo Garda Division,Dangerous driving leading to death (012),1.0
2007,Mayo Garda Division,Dangerous or negligent acts (04),1176.0
2007,Mayo Garda Division,Dangerous/careless driving and motorway offences (0414),280.0
2007,Mayo Garda Division,Discharging a firearm (1121),0.0
2007,Mayo Garda Division,Disorderly conduct (131),1057.0
2007,Mayo Garda Division,"Driving licence-failure to have, produce, etc. (1411)",98.0
2007,Mayo Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",443.0
2007,Mayo Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),2.0
2007,Mayo Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),441.0
2007,Mayo Garda Division,Endangering traffic offences (0425),0.0
2007,Mayo Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2007,Mayo Garda Division,"Explosives, chemical weapons offences (111)",1.0
2007,Mayo Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Mayo Garda Division,False imprisonment (0511),3.0
2007,Mayo Garda Division,Fireworks offences (114),2.0
2007,Mayo Garda Division,"Fraud, deception and related offences (09)",112.0
2007,Mayo Garda Division,Harassment and related offences (033),100.0
2007,Mayo Garda Division,Homicide & related offences (01),1.0
2007,Mayo Garda Division,Human trafficking offences (0513),0.0
2007,Mayo Garda Division,Importation of drugs (1011),0.0
2007,Mayo Garda Division,Infanticide (0113),0.0
2007,Mayo Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",313.0
2007,Mayo Garda Division,Kidnapping and related offences (05),4.0
2007,Mayo Garda Division,Light rail offences (Luas) (1443),0.0
2007,Mayo Garda Division,Liquor licensing offences (133),101.0
2007,Mayo Garda Division,Litter offences (1221),12.0
2007,Mayo Garda Division,Manslaughter (0112),0.0
2007,Mayo Garda Division,Murder (0111),0.0
2007,Mayo Garda Division,Murder-attempt (0311),0.0
2007,Mayo Garda Division,Obstruction under Road Traffic Acts (1432),7.0
2007,Mayo Garda Division,Offences against government and its agents (151),3.0
2007,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime (15)",58.0
2007,Mayo Garda Division,Offences not elsewhere classified (16),60.0
2007,Mayo Garda Division,"Offences while in custody, breach of court orders (157)",49.0
2007,Mayo Garda Division,Offensive weapons offences (n.e.c.) (113),20.0
2007,Mayo Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Mayo Garda Division,Other assault (035),363.0
2007,Mayo Garda Division,Other drug offences (103),7.0
2007,Mayo Garda Division,Other road offences (1433),875.0
2007,Mayo Garda Division,Other sexual offences (022),2.0
2007,Mayo Garda Division,"Other thefts, handling stolen property (084)",736.0
2007,Mayo Garda Division,Perverting the course of justice (153),6.0
2007,Mayo Garda Division,Possession of a firearm (1122),6.0
2007,Mayo Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2007,Mayo Garda Division,Possession of drugs for personal use (1022),160.0
2007,Mayo Garda Division,Possession of drugs for sale or supply (1021),22.0
2007,Mayo Garda Division,Prostitution offences (134),1.0
2007,Mayo Garda Division,Public order and other social code offences (13),1200.0
2007,Mayo Garda Division,Public service vehicle offences (1442),12.0
2007,Mayo Garda Division,Rape and sexual assault (021),24.0
2007,Mayo Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2007,Mayo Garda Division,Road and traffic offences (14),1701.0
2007,Mayo Garda Division,Road transport - carriage of goods offences (1441),12.0
2007,Mayo Garda Division,Roadworthiness/regulatory offences (143),5.0
2007,Mayo Garda Division,Robbery from the person (0613),14.0
2007,Mayo Garda Division,Robbery of an establishment or institution (0611),5.0
2007,Mayo Garda Division,Robbery of cash or goods in transit (0612),0.0
2007,Mayo Garda Division,"Robbery, extortion and hijacking offences (06)",20.0
2007,Mayo Garda Division,Sexual offences (02),26.0
2007,Mayo Garda Division,Social code offences (n.e.c.) (136),4.0
2007,Mayo Garda Division,Speeding (0415),446.0
2007,Mayo Garda Division,Theft and related offences (08),1127.0
2007,Mayo Garda Division,Theft from person (0821),15.0
2007,Mayo Garda Division,Theft from shop (0822),229.0
2007,Mayo Garda Division,Theft/taking of vehicle and related offences (081),147.0
2007,Mayo Garda Division,Threat to kill or cause serious harm (0313),4.0
2007,Mayo Garda Division,Trespass offences (132),36.0
2007,Mayo Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Mayo Garda Division,Vehicle tax/registration offences (142),379.0
2007,Mayo Garda Division,Weapons and explosives offences (11),29.0
2008,Mayo Garda Division,"Abandoning a child, child neglect and cruelty (0422)",14.0
2008,Mayo Garda Division,Abduction of person under 16 years of age (0512),0.0
2008,Mayo Garda Division,Aggravated burglary (0711),6.0
