Quarter,Garda Division,Type of Offence,VALUE
2006Q4,Clare Garda Division,Theft and related offences,280.0
2006Q4,Clare Garda Division,Weapons and explosives offences,16.0
2007Q1,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2007Q1,Clare Garda Division,Burglary and related offences,87.0
2007Q1,Clare Garda Division,Controlled drug offences,65.0
2007Q1,Clare Garda Division,Damage to property and to the environment  offences,185.0
2007Q1,Clare Garda Division,Dangerous or negligent acts,376.0
2007Q1,Clare Garda Division,"Fraud, deception and related offences",23.0
2007Q1,Clare Garda Division,Homicide & related offences,4.0
2007Q1,Clare Garda Division,Kidnapping and related offences,1.0
2007Q1,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2007Q1,Clare Garda Division,Offences not elsewhere classified,26.0
2007Q1,Clare Garda Division,Public order and other social code offences,299.0
2007Q1,Clare Garda Division,Road and traffic offences,764.0
2007Q1,Clare Garda Division,"Robbery, extortion and hijacking offences",7.0
2007Q1,Clare Garda Division,Sexual offences,10.0
2007Q1,Clare Garda Division,Theft and related offences,266.0
2007Q1,Clare Garda Division,Weapons and explosives offences,16.0
2007Q2,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",92.0
2007Q2,Clare Garda Division,Burglary and related offences,95.0
2007Q2,Clare Garda Division,Controlled drug offences,88.0
2007Q2,Clare Garda Division,Damage to property and to the environment  offences,191.0
2007Q2,Clare Garda Division,Dangerous or negligent acts,443.0
2007Q2,Clare Garda Division,"Fraud, deception and related offences",14.0
2007Q2,Clare Garda Division,Homicide & related offences,4.0
2007Q2,Clare Garda Division,Kidnapping and related offences,0.0
2007Q2,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2007Q2,Clare Garda Division,Offences not elsewhere classified,36.0
2007Q2,Clare Garda Division,Public order and other social code offences,379.0
2007Q2,Clare Garda Division,Road and traffic offences,1038.0
2007Q2,Clare Garda Division,"Robbery, extortion and hijacking offences",6.0
2007Q2,Clare Garda Division,Sexual offences,10.0
2007Q2,Clare Garda Division,Theft and related offences,267.0
2007Q2,Clare Garda Division,Weapons and explosives offences,19.0
2007Q3,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2007Q3,Clare Garda Division,Burglary and related offences,139.0
2007Q3,Clare Garda Division,Controlled drug offences,133.0
2007Q3,Clare Garda Division,Damage to property and to the environment  offences,232.0
2007Q3,Clare Garda Division,Dangerous or negligent acts,623.0
2007Q3,Clare Garda Division,"Fraud, deception and related offences",36.0
2007Q3,Clare Garda Division,Homicide & related offences,1.0
2007Q3,Clare Garda Division,Kidnapping and related offences,1.0
2007Q3,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2007Q3,Clare Garda Division,Offences not elsewhere classified,34.0
2007Q3,Clare Garda Division,Public order and other social code offences,431.0
2007Q3,Clare Garda Division,Road and traffic offences,1060.0
2007Q3,Clare Garda Division,"Robbery, extortion and hijacking offences",7.0
2007Q3,Clare Garda Division,Sexual offences,7.0
2007Q3,Clare Garda Division,Theft and related offences,348.0
2007Q3,Clare Garda Division,Weapons and explosives offences,21.0
2007Q4,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",81.0
2007Q4,Clare Garda Division,Burglary and related offences,129.0
2007Q4,Clare Garda Division,Controlled drug offences,70.0
2007Q4,Clare Garda Division,Damage to property and to the environment  offences,176.0
2007Q4,Clare Garda Division,Dangerous or negligent acts,396.0
2007Q4,Clare Garda Division,"Fraud, deception and related offences",21.0
2007Q4,Clare Garda Division,Homicide & related offences,1.0
2007Q4,Clare Garda Division,Kidnapping and related offences,1.0
2007Q4,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2007Q4,Clare Garda Division,Offences not elsewhere classified,36.0
2007Q4,Clare Garda Division,Public order and other social code offences,408.0
2007Q4,Clare Garda Division,Road and traffic offences,1162.0
2007Q4,Clare Garda Division,"Robbery, extortion and hijacking offences",3.0
2007Q4,Clare Garda Division,Sexual offences,6.0
2007Q4,Clare Garda Division,Theft and related offences,272.0
2007Q4,Clare Garda Division,Weapons and explosives offences,27.0
2008Q1,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2008Q1,Clare Garda Division,Burglary and related offences,127.0
2008Q1,Clare Garda Division,Controlled drug offences,81.0
2008Q1,Clare Garda Division,Damage to property and to the environment  offences,199.0
2008Q1,Clare Garda Division,Dangerous or negligent acts,490.0
2008Q1,Clare Garda Division,"Fraud, deception and related offences",22.0
2008Q1,Clare Garda Division,Homicide & related offences,0.0
2008Q1,Clare Garda Division,Kidnapping and related offences,0.0
2008Q1,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2008Q1,Clare Garda Division,Offences not elsewhere classified,20.0
2008Q1,Clare Garda Division,Public order and other social code offences,370.0
2008Q1,Clare Garda Division,Road and traffic offences,1242.0
2008Q1,Clare Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q1,Clare Garda Division,Sexual offences,2.0
2008Q1,Clare Garda Division,Theft and related offences,307.0
2008Q1,Clare Garda Division,Weapons and explosives offences,23.0
2008Q2,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2008Q2,Clare Garda Division,Burglary and related offences,128.0
2008Q2,Clare Garda Division,Controlled drug offences,100.0
2008Q2,Clare Garda Division,Damage to property and to the environment  offences,272.0
2008Q2,Clare Garda Division,Dangerous or negligent acts,388.0
2008Q2,Clare Garda Division,"Fraud, deception and related offences",31.0
2008Q2,Clare Garda Division,Homicide & related offences,0.0
2008Q2,Clare Garda Division,Kidnapping and related offences,0.0
2008Q2,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2008Q2,Clare Garda Division,Offences not elsewhere classified,32.0
2008Q2,Clare Garda Division,Public order and other social code offences,333.0
2008Q2,Clare Garda Division,Road and traffic offences,1238.0
2008Q2,Clare Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q2,Clare Garda Division,Sexual offences,6.0
2008Q2,Clare Garda Division,Theft and related offences,340.0
2008Q2,Clare Garda Division,Weapons and explosives offences,9.0
2008Q3,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",126.0
2008Q3,Clare Garda Division,Burglary and related offences,124.0
2008Q3,Clare Garda Division,Controlled drug offences,114.0
2008Q3,Clare Garda Division,Damage to property and to the environment  offences,258.0
2008Q3,Clare Garda Division,Dangerous or negligent acts,308.0
2008Q3,Clare Garda Division,"Fraud, deception and related offences",39.0
2008Q3,Clare Garda Division,Homicide & related offences,0.0
2008Q3,Clare Garda Division,Kidnapping and related offences,1.0
2008Q3,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2008Q3,Clare Garda Division,Offences not elsewhere classified,51.0
2008Q3,Clare Garda Division,Public order and other social code offences,441.0
2008Q3,Clare Garda Division,Road and traffic offences,1163.0
2008Q3,Clare Garda Division,"Robbery, extortion and hijacking offences",0.0
2008Q3,Clare Garda Division,Sexual offences,8.0
2008Q3,Clare Garda Division,Theft and related offences,355.0
2008Q3,Clare Garda Division,Weapons and explosives offences,25.0
2008Q4,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2008Q4,Clare Garda Division,Burglary and related offences,150.0
2008Q4,Clare Garda Division,Controlled drug offences,99.0
2008Q4,Clare Garda Division,Damage to property and to the environment  offences,199.0
2008Q4,Clare Garda Division,Dangerous or negligent acts,249.0
2008Q4,Clare Garda Division,"Fraud, deception and related offences",26.0
2008Q4,Clare Garda Division,Homicide & related offences,0.0
2008Q4,Clare Garda Division,Kidnapping and related offences,0.0
2008Q4,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2008Q4,Clare Garda Division,Offences not elsewhere classified,40.0
2008Q4,Clare Garda Division,Public order and other social code offences,316.0
2008Q4,Clare Garda Division,Road and traffic offences,1095.0
2008Q4,Clare Garda Division,"Robbery, extortion and hijacking offences",8.0
2008Q4,Clare Garda Division,Sexual offences,7.0
2008Q4,Clare Garda Division,Theft and related offences,315.0
2008Q4,Clare Garda Division,Weapons and explosives offences,27.0
2009Q1,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2009Q1,Clare Garda Division,Burglary and related offences,82.0
2009Q1,Clare Garda Division,Controlled drug offences,107.0
2009Q1,Clare Garda Division,Damage to property and to the environment  offences,178.0
2009Q1,Clare Garda Division,Dangerous or negligent acts,499.0
2009Q1,Clare Garda Division,"Fraud, deception and related offences",21.0
2009Q1,Clare Garda Division,Homicide & related offences,0.0
2009Q1,Clare Garda Division,Kidnapping and related offences,0.0
2009Q1,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2009Q1,Clare Garda Division,Offences not elsewhere classified,64.0
2009Q1,Clare Garda Division,Public order and other social code offences,315.0
2009Q1,Clare Garda Division,Road and traffic offences,1327.0
2009Q1,Clare Garda Division,"Robbery, extortion and hijacking offences",6.0
2009Q1,Clare Garda Division,Sexual offences,8.0
2009Q1,Clare Garda Division,Theft and related offences,280.0
2009Q1,Clare Garda Division,Weapons and explosives offences,17.0
2009Q2,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2009Q2,Clare Garda Division,Burglary and related offences,131.0
2009Q2,Clare Garda Division,Controlled drug offences,100.0
2009Q2,Clare Garda Division,Damage to property and to the environment  offences,222.0
2009Q2,Clare Garda Division,Dangerous or negligent acts,508.0
2009Q2,Clare Garda Division,"Fraud, deception and related offences",17.0
2009Q2,Clare Garda Division,Homicide & related offences,0.0
2009Q2,Clare Garda Division,Kidnapping and related offences,0.0
2009Q2,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2009Q2,Clare Garda Division,Offences not elsewhere classified,46.0
2009Q2,Clare Garda Division,Public order and other social code offences,432.0
2009Q2,Clare Garda Division,Road and traffic offences,1224.0
2009Q2,Clare Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q2,Clare Garda Division,Sexual offences,11.0
2009Q2,Clare Garda Division,Theft and related offences,320.0
2009Q2,Clare Garda Division,Weapons and explosives offences,21.0
2009Q3,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2009Q3,Clare Garda Division,Burglary and related offences,125.0
2009Q3,Clare Garda Division,Controlled drug offences,89.0
2009Q3,Clare Garda Division,Damage to property and to the environment  offences,225.0
2009Q3,Clare Garda Division,Dangerous or negligent acts,484.0
2009Q3,Clare Garda Division,"Fraud, deception and related offences",19.0
2009Q3,Clare Garda Division,Homicide & related offences,1.0
2009Q3,Clare Garda Division,Kidnapping and related offences,0.0
2009Q3,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2009Q3,Clare Garda Division,Offences not elsewhere classified,34.0
2009Q3,Clare Garda Division,Public order and other social code offences,392.0
2009Q3,Clare Garda Division,Road and traffic offences,1017.0
2009Q3,Clare Garda Division,"Robbery, extortion and hijacking offences",11.0
2009Q3,Clare Garda Division,Sexual offences,3.0
2009Q3,Clare Garda Division,Theft and related offences,354.0
2009Q3,Clare Garda Division,Weapons and explosives offences,24.0
2009Q4,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",103.0
2009Q4,Clare Garda Division,Burglary and related offences,100.0
2009Q4,Clare Garda Division,Controlled drug offences,117.0
2009Q4,Clare Garda Division,Damage to property and to the environment  offences,148.0
2009Q4,Clare Garda Division,Dangerous or negligent acts,253.0
2009Q4,Clare Garda Division,"Fraud, deception and related offences",25.0
2009Q4,Clare Garda Division,Homicide & related offences,1.0
2009Q4,Clare Garda Division,Kidnapping and related offences,0.0
2009Q4,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2009Q4,Clare Garda Division,Offences not elsewhere classified,24.0
2009Q4,Clare Garda Division,Public order and other social code offences,292.0
2009Q4,Clare Garda Division,Road and traffic offences,801.0
