Quarter,Garda Division,Type of Offence,VALUE
2008Q2,Cork City Garda Division,Public order and other social code offences,1275.0
2008Q2,Cork City Garda Division,Road and traffic offences,2959.0
2008Q2,Cork City Garda Division,"Robbery, extortion and hijacking offences",27.0
2008Q2,Cork City Garda Division,Sexual offences,28.0
2008Q2,Cork City Garda Division,Theft and related offences,1312.0
2008Q2,Cork City Garda Division,Weapons and explosives offences,79.0
2008Q3,Cork City Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",307.0
2008Q3,Cork City Garda Division,Burglary and related offences,248.0
2008Q3,Cork City Garda Division,Controlled drug offences,391.0
2008Q3,Cork City Garda Division,Damage to property and to the environment  offences,663.0
2008Q3,Cork City Garda Division,Dangerous or negligent acts,667.0
2008Q3,Cork City Garda Division,"Fraud, deception and related offences",74.0
2008Q3,Cork City Garda Division,Homicide & related offences,2.0
2008Q3,Cork City Garda Division,Kidnapping and related offences,1.0
2008Q3,Cork City Garda Division,"Offences against government, justice procedures and organisation of crime",184.0
2008Q3,Cork City Garda Division,Offences not elsewhere classified,40.0
2008Q3,Cork City Garda Division,Public order and other social code offences,1034.0
2008Q3,Cork City Garda Division,Road and traffic offences,2591.0
2008Q3,Cork City Garda Division,"Robbery, extortion and hijacking offences",25.0
2008Q3,Cork City Garda Division,Sexual offences,23.0
2008Q3,Cork City Garda Division,Theft and related offences,1163.0
2008Q3,Cork City Garda Division,Weapons and explosives offences,59.0
2008Q4,Cork City Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",314.0
2008Q4,Cork City Garda Division,Burglary and related offences,241.0
2008Q4,Cork City Garda Division,Controlled drug offences,379.0
2008Q4,Cork City Garda Division,Damage to property and to the environment  offences,737.0
2008Q4,Cork City Garda Division,Dangerous or negligent acts,791.0
2008Q4,Cork City Garda Division,"Fraud, deception and related offences",77.0
2008Q4,Cork City Garda Division,Homicide & related offences,2.0
2008Q4,Cork City Garda Division,Kidnapping and related offences,1.0
2008Q4,Cork City Garda Division,"Offences against government, justice procedures and organisation of crime",169.0
2008Q4,Cork City Garda Division,Offences not elsewhere classified,43.0
2008Q4,Cork City Garda Division,Public order and other social code offences,1082.0
2008Q4,Cork City Garda Division,Road and traffic offences,2508.0
2008Q4,Cork City Garda Division,"Robbery, extortion and hijacking offences",36.0
2008Q4,Cork City Garda Division,Sexual offences,20.0
2008Q4,Cork City Garda Division,Theft and related offences,1143.0
2008Q4,Cork City Garda Division,Weapons and explosives offences,57.0
2009Q1,Cork City Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",328.0
2009Q1,Cork City Garda Division,Burglary and related offences,241.0
2009Q1,Cork City Garda Division,Controlled drug offences,397.0
2009Q1,Cork City Garda Division,Damage to property and to the environment  offences,715.0
2009Q1,Cork City Garda Division,Dangerous or negligent acts,603.0
2009Q1,Cork City Garda Division,"Fraud, deception and related offences",86.0
2009Q1,Cork City Garda Division,Homicide & related offences,1.0
2009Q1,Cork City Garda Division,Kidnapping and related offences,1.0
2009Q1,Cork City Garda Division,"Offences against government, justice procedures and organisation of crime",181.0
2009Q1,Cork City Garda Division,Offences not elsewhere classified,41.0
2009Q1,Cork City Garda Division,Public order and other social code offences,1023.0
2009Q1,Cork City Garda Division,Road and traffic offences,2467.0
2009Q1,Cork City Garda Division,"Robbery, extortion and hijacking offences",28.0
2009Q1,Cork City Garda Division,Sexual offences,17.0
2009Q1,Cork City Garda Division,Theft and related offences,1237.0
2009Q1,Cork City Garda Division,Weapons and explosives offences,62.0
2009Q2,Cork City Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",286.0
2009Q2,Cork City Garda Division,Burglary and related offences,228.0
2009Q2,Cork City Garda Division,Controlled drug offences,436.0
2009Q2,Cork City Garda Division,Damage to property and to the environment  offences,694.0
2009Q2,Cork City Garda Division,Dangerous or negligent acts,624.0
2009Q2,Cork City Garda Division,"Fraud, deception and related offences",75.0
2009Q2,Cork City Garda Division,Homicide & related offences,0.0
2009Q2,Cork City Garda Division,Kidnapping and related offences,1.0
2009Q2,Cork City Garda Division,"Offences against government, justice procedures and organisation of crime",158.0
2009Q2,Cork City Garda Division,Offences not elsewhere classified,40.0
2009Q2,Cork City Garda Division,Public order and other social code offences,1061.0
2009Q2,Cork City Garda Division,Road and traffic offences,2760.0
2009Q2,Cork City Garda Division,"Robbery, extortion and hijacking offences",36.0
2009Q2,Cork City Garda Division,Sexual offences,24.0
2009Q2,Cork City Garda Division,Theft and related offences,1177.0
2009Q2,Cork City Garda Division,Weapons and explosives offences,62.0
2009Q3,Cork City Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",263.0
2009Q3,Cork City Garda Division,Burglary and related offences,246.0
2009Q3,Cork City Garda Division,Controlled drug offences,302.0
2009Q3,Cork City Garda Division,Damage to property and to the environment  offences,592.0
2009Q3,Cork City Garda Division,Dangerous or negligent acts,424.0
2009Q3,Cork City Garda Division,"Fraud, deception and related offences",57.0
2009Q3,Cork City Garda Division,Homicide & related offences,1.0
2009Q3,Cork City Garda Division,Kidnapping and related offences,1.0
2009Q3,Cork City Garda Division,"Offences against government, justice procedures and organisation of crime",152.0
2009Q3,Cork City Garda Division,Offences not elsewhere classified,33.0
2009Q3,Cork City Garda Division,Public order and other social code offences,1033.0
2009Q3,Cork City Garda Division,Road and traffic offences,2367.0
2009Q3,Cork City Garda Division,"Robbery, extortion and hijacking offences",20.0
