Quarter,Garda Division,Type of Offence,VALUE
2008Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,535.0
2008Q3,D.M.R. Eastern Garda Division,Road and traffic offences,1960.0
2008Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",14.0
2008Q3,D.M.R. Eastern Garda Division,Sexual offences,5.0
2008Q3,D.M.R. Eastern Garda Division,Theft and related offences,698.0
2008Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,19.0
2008Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2008Q4,D.M.R. Eastern Garda Division,Burglary and related offences,350.0
2008Q4,D.M.R. Eastern Garda Division,Controlled drug offences,208.0
2008Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,447.0
2008Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,249.0
2008Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",47.0
2008Q4,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2008Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2008Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",89.0
2008Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,25.0
2008Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,558.0
2008Q4,D.M.R. Eastern Garda Division,Road and traffic offences,1879.0
2008Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",18.0
2008Q4,D.M.R. Eastern Garda Division,Sexual offences,4.0
2008Q4,D.M.R. Eastern Garda Division,Theft and related offences,678.0
2008Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,35.0
2009Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2009Q1,D.M.R. Eastern Garda Division,Burglary and related offences,323.0
2009Q1,D.M.R. Eastern Garda Division,Controlled drug offences,153.0
2009Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,384.0
2009Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,248.0
2009Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",61.0
2009Q1,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2009Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2009Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",100.0
2009Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,15.0
2009Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,534.0
2009Q1,D.M.R. Eastern Garda Division,Road and traffic offences,2048.0
2009Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",26.0
2009Q1,D.M.R. Eastern Garda Division,Sexual offences,12.0
2009Q1,D.M.R. Eastern Garda Division,Theft and related offences,707.0
2009Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,17.0
2009Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",132.0
2009Q2,D.M.R. Eastern Garda Division,Burglary and related offences,236.0
2009Q2,D.M.R. Eastern Garda Division,Controlled drug offences,165.0
2009Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,445.0
2009Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,247.0
2009Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",52.0
2009Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2009Q2,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2009Q2,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",92.0
2009Q2,D.M.R. Eastern Garda Division,Offences not elsewhere classified,10.0
2009Q2,D.M.R. Eastern Garda Division,Public order and other social code offences,524.0
2009Q2,D.M.R. Eastern Garda Division,Road and traffic offences,1893.0
2009Q2,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q2,D.M.R. Eastern Garda Division,Sexual offences,21.0
2009Q2,D.M.R. Eastern Garda Division,Theft and related offences,921.0
2009Q2,D.M.R. Eastern Garda Division,Weapons and explosives offences,23.0
2009Q3,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",120.0
2009Q3,D.M.R. Eastern Garda Division,Burglary and related offences,362.0
2009Q3,D.M.R. Eastern Garda Division,Controlled drug offences,187.0
2009Q3,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,418.0
2009Q3,D.M.R. Eastern Garda Division,Dangerous or negligent acts,242.0
2009Q3,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",75.0
2009Q3,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2009Q3,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2009Q3,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",74.0
2009Q3,D.M.R. Eastern Garda Division,Offences not elsewhere classified,17.0
2009Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,516.0
2009Q3,D.M.R. Eastern Garda Division,Road and traffic offences,2248.0
2009Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",17.0
2009Q3,D.M.R. Eastern Garda Division,Sexual offences,4.0
2009Q3,D.M.R. Eastern Garda Division,Theft and related offences,829.0
2009Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,19.0
2009Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2009Q4,D.M.R. Eastern Garda Division,Burglary and related offences,484.0
2009Q4,D.M.R. Eastern Garda Division,Controlled drug offences,133.0
2009Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,386.0
2009Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,369.0
2009Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",56.0
2009Q4,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2009Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,2.0
2009Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2009Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,9.0
2009Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,499.0
2009Q4,D.M.R. Eastern Garda Division,Road and traffic offences,2258.0
2009Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",18.0
2009Q4,D.M.R. Eastern Garda Division,Sexual offences,10.0
2009Q4,D.M.R. Eastern Garda Division,Theft and related offences,771.0
2009Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,33.0
2010Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2010Q1,D.M.R. Eastern Garda Division,Burglary and related offences,373.0
2010Q1,D.M.R. Eastern Garda Division,Controlled drug offences,163.0
2010Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,403.0
2010Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,245.0
2010Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",61.0
2010Q1,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2010Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,2.0
2010Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",90.0
2010Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,20.0
2010Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,445.0
2010Q1,D.M.R. Eastern Garda Division,Road and traffic offences,2512.0
2010Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",22.0
2010Q1,D.M.R. Eastern Garda Division,Sexual offences,10.0
2010Q1,D.M.R. Eastern Garda Division,Theft and related offences,626.0
2010Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,15.0
2010Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",143.0
2010Q2,D.M.R. Eastern Garda Division,Burglary and related offences,277.0
2010Q2,D.M.R. Eastern Garda Division,Controlled drug offences,180.0
2010Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,416.0
2010Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,355.0
2010Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",55.0
2010Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2010Q2,D.M.R. Eastern Garda Division,Kidnapping and related offences,3.0
2010Q2,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",89.0
2010Q2,D.M.R. Eastern Garda Division,Offences not elsewhere classified,26.0
2010Q2,D.M.R. Eastern Garda Division,Public order and other social code offences,410.0
2010Q2,D.M.R. Eastern Garda Division,Road and traffic offences,1991.0
2010Q2,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",14.0
2010Q2,D.M.R. Eastern Garda Division,Sexual offences,20.0
2010Q2,D.M.R. Eastern Garda Division,Theft and related offences,936.0
2010Q2,D.M.R. Eastern Garda Division,Weapons and explosives offences,27.0
2010Q3,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",136.0
2010Q3,D.M.R. Eastern Garda Division,Burglary and related offences,337.0
2010Q3,D.M.R. Eastern Garda Division,Controlled drug offences,137.0
2010Q3,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,381.0
2010Q3,D.M.R. Eastern Garda Division,Dangerous or negligent acts,333.0
2010Q3,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",53.0
2010Q3,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2010Q3,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2010Q3,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",62.0
2010Q3,D.M.R. Eastern Garda Division,Offences not elsewhere classified,8.0
2010Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,424.0
2010Q3,D.M.R. Eastern Garda Division,Road and traffic offences,2204.0
2010Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",43.0
2010Q3,D.M.R. Eastern Garda Division,Sexual offences,9.0
2010Q3,D.M.R. Eastern Garda Division,Theft and related offences,946.0
2010Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,26.0
2010Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2010Q4,D.M.R. Eastern Garda Division,Burglary and related offences,506.0
2010Q4,D.M.R. Eastern Garda Division,Controlled drug offences,137.0
2010Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,416.0
2010Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,300.0
2010Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",66.0
2010Q4,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2010Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2010Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2010Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,14.0
2010Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,405.0
2010Q4,D.M.R. Eastern Garda Division,Road and traffic offences,1669.0
2010Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",46.0
2010Q4,D.M.R. Eastern Garda Division,Sexual offences,9.0
2010Q4,D.M.R. Eastern Garda Division,Theft and related offences,825.0
2010Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,37.0
2011Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2011Q1,D.M.R. Eastern Garda Division,Burglary and related offences,446.0
2011Q1,D.M.R. Eastern Garda Division,Controlled drug offences,149.0
2011Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,365.0
2011Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,298.0
2011Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",88.0
2011Q1,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2011Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2011Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2011Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,13.0
2011Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,370.0
2011Q1,D.M.R. Eastern Garda Division,Road and traffic offences,1831.0
2011Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",30.0
2011Q1,D.M.R. Eastern Garda Division,Sexual offences,12.0
2011Q1,D.M.R. Eastern Garda Division,Theft and related offences,845.0
2011Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,25.0
2011Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2011Q2,D.M.R. Eastern Garda Division,Burglary and related offences,309.0
2011Q2,D.M.R. Eastern Garda Division,Controlled drug offences,159.0
2011Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,345.0
2011Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,500.0
2011Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",77.0
2011Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2011Q2,D.M.R. Eastern Garda Division,Kidnapping and related offences,3.0
2011Q2,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2011Q2,D.M.R. Eastern Garda Division,Offences not elsewhere classified,6.0
2011Q2,D.M.R. Eastern Garda Division,Public order and other social code offences,310.0
2011Q2,D.M.R. Eastern Garda Division,Road and traffic offences,1346.0
2011Q2,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",21.0
2011Q2,D.M.R. Eastern Garda Division,Sexual offences,15.0
2011Q2,D.M.R. Eastern Garda Division,Theft and related offences,926.0
2011Q2,D.M.R. Eastern Garda Division,Weapons and explosives offences,19.0
2011Q3,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2011Q3,D.M.R. Eastern Garda Division,Burglary and related offences,261.0
2011Q3,D.M.R. Eastern Garda Division,Controlled drug offences,186.0
2011Q3,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,307.0
2011Q3,D.M.R. Eastern Garda Division,Dangerous or negligent acts,265.0
2011Q3,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",80.0
2011Q3,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2011Q3,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2011Q3,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",54.0
2011Q3,D.M.R. Eastern Garda Division,Offences not elsewhere classified,11.0
2011Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,373.0
2011Q3,D.M.R. Eastern Garda Division,Road and traffic offences,1644.0
2011Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",32.0
2011Q3,D.M.R. Eastern Garda Division,Sexual offences,9.0
2011Q3,D.M.R. Eastern Garda Division,Theft and related offences,918.0
2011Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,21.0
2011Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2011Q4,D.M.R. Eastern Garda Division,Burglary and related offences,419.0
2011Q4,D.M.R. Eastern Garda Division,Controlled drug offences,144.0
2011Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,337.0
2011Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,339.0
2011Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",65.0
2011Q4,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2011Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2011Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",107.0
2011Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,8.0
2011Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,299.0
2011Q4,D.M.R. Eastern Garda Division,Road and traffic offences,1240.0
2011Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",43.0
2011Q4,D.M.R. Eastern Garda Division,Sexual offences,4.0
2011Q4,D.M.R. Eastern Garda Division,Theft and related offences,862.0
2011Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,29.0
2012Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",122.0
2012Q1,D.M.R. Eastern Garda Division,Burglary and related offences,502.0
2012Q1,D.M.R. Eastern Garda Division,Controlled drug offences,148.0
2012Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,330.0
2012Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,286.0
2012Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",85.0
2012Q1,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2012Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2012Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",82.0
2012Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,6.0
2012Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,297.0
2012Q1,D.M.R. Eastern Garda Division,Road and traffic offences,1290.0
2012Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",18.0
2012Q1,D.M.R. Eastern Garda Division,Sexual offences,14.0
2012Q1,D.M.R. Eastern Garda Division,Theft and related offences,889.0
2012Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,13.0
2012Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",105.0
2012Q2,D.M.R. Eastern Garda Division,Burglary and related offences,324.0
2012Q2,D.M.R. Eastern Garda Division,Controlled drug offences,139.0
2012Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,313.0
2012Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,253.0
2012Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",92.0
2012Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2012Q2,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2012Q2,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2012Q2,D.M.R. Eastern Garda Division,Offences not elsewhere classified,12.0
2012Q2,D.M.R. Eastern Garda Division,Public order and other social code offences,271.0
2012Q2,D.M.R. Eastern Garda Division,Road and traffic offences,1039.0
2012Q2,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",24.0
2012Q2,D.M.R. Eastern Garda Division,Sexual offences,14.0
2012Q2,D.M.R. Eastern Garda Division,Theft and related offences,896.0
2012Q2,D.M.R. Eastern Garda Division,Weapons and explosives offences,25.0
2012Q3,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",83.0
2012Q3,D.M.R. Eastern Garda Division,Burglary and related offences,395.0
2012Q3,D.M.R. Eastern Garda Division,Controlled drug offences,130.0
2012Q3,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,318.0
2012Q3,D.M.R. Eastern Garda Division,Dangerous or negligent acts,289.0
2012Q3,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",67.0
2012Q3,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2012Q3,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2012Q3,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2012Q3,D.M.R. Eastern Garda Division,Offences not elsewhere classified,12.0
2012Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,303.0
2012Q3,D.M.R. Eastern Garda Division,Road and traffic offences,863.0
2012Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",34.0
2012Q3,D.M.R. Eastern Garda Division,Sexual offences,22.0
2012Q3,D.M.R. Eastern Garda Division,Theft and related offences,962.0
2012Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,19.0
2012Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2012Q4,D.M.R. Eastern Garda Division,Burglary and related offences,426.0
2012Q4,D.M.R. Eastern Garda Division,Controlled drug offences,126.0
2012Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,316.0
2012Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,193.0
2012Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",61.0
2012Q4,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2012Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2012Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",74.0
2012Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,9.0
2012Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,245.0
2012Q4,D.M.R. Eastern Garda Division,Road and traffic offences,865.0
2012Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",38.0
2012Q4,D.M.R. Eastern Garda Division,Sexual offences,8.0
2012Q4,D.M.R. Eastern Garda Division,Theft and related offences,888.0
2012Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,23.0
2013Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",96.0
2013Q1,D.M.R. Eastern Garda Division,Burglary and related offences,313.0
2013Q1,D.M.R. Eastern Garda Division,Controlled drug offences,100.0
2013Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,282.0
2013Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,152.0
2013Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",59.0
2013Q1,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2013Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2013Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2013Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,10.0
2013Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,199.0
2013Q1,D.M.R. Eastern Garda Division,Road and traffic offences,734.0
2013Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",34.0
2013Q1,D.M.R. Eastern Garda Division,Sexual offences,7.0
2013Q1,D.M.R. Eastern Garda Division,Theft and related offences,736.0
2013Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,9.0
2013Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2013Q2,D.M.R. Eastern Garda Division,Burglary and related offences,291.0
2013Q2,D.M.R. Eastern Garda Division,Controlled drug offences,157.0
2013Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,279.0
2013Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,206.0
2013Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",68.0
2013Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2013Q2,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2013Q2,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",87.0
2013Q2,D.M.R. Eastern Garda Division,Offences not elsewhere classified,18.0
2013Q2,D.M.R. Eastern Garda Division,Public order and other social code offences,269.0
2013Q2,D.M.R. Eastern Garda Division,Road and traffic offences,877.0
2013Q2,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",21.0
2013Q2,D.M.R. Eastern Garda Division,Sexual offences,11.0
2013Q2,D.M.R. Eastern Garda Division,Theft and related offences,903.0
2013Q2,D.M.R. Eastern Garda Division,Weapons and explosives offences,15.0
2013Q3,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",97.0
2013Q3,D.M.R. Eastern Garda Division,Burglary and related offences,308.0
2013Q3,D.M.R. Eastern Garda Division,Controlled drug offences,107.0
2013Q3,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,273.0
2013Q3,D.M.R. Eastern Garda Division,Dangerous or negligent acts,212.0
2013Q3,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",47.0
2013Q3,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2013Q3,D.M.R. Eastern Garda Division,Kidnapping and related offences,0.0
2013Q3,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2013Q3,D.M.R. Eastern Garda Division,Offences not elsewhere classified,7.0
2013Q3,D.M.R. Eastern Garda Division,Public order and other social code offences,233.0
2013Q3,D.M.R. Eastern Garda Division,Road and traffic offences,872.0
2013Q3,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",17.0
2013Q3,D.M.R. Eastern Garda Division,Sexual offences,15.0
2013Q3,D.M.R. Eastern Garda Division,Theft and related offences,1013.0
2013Q3,D.M.R. Eastern Garda Division,Weapons and explosives offences,14.0
2013Q4,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2013Q4,D.M.R. Eastern Garda Division,Burglary and related offences,455.0
2013Q4,D.M.R. Eastern Garda Division,Controlled drug offences,86.0
2013Q4,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,300.0
2013Q4,D.M.R. Eastern Garda Division,Dangerous or negligent acts,312.0
2013Q4,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",45.0
2013Q4,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2013Q4,D.M.R. Eastern Garda Division,Kidnapping and related offences,2.0
2013Q4,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2013Q4,D.M.R. Eastern Garda Division,Offences not elsewhere classified,10.0
2013Q4,D.M.R. Eastern Garda Division,Public order and other social code offences,209.0
2013Q4,D.M.R. Eastern Garda Division,Road and traffic offences,890.0
2013Q4,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",33.0
2013Q4,D.M.R. Eastern Garda Division,Sexual offences,15.0
2013Q4,D.M.R. Eastern Garda Division,Theft and related offences,805.0
2013Q4,D.M.R. Eastern Garda Division,Weapons and explosives offences,27.0
2014Q1,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2014Q1,D.M.R. Eastern Garda Division,Burglary and related offences,474.0
2014Q1,D.M.R. Eastern Garda Division,Controlled drug offences,66.0
2014Q1,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,282.0
2014Q1,D.M.R. Eastern Garda Division,Dangerous or negligent acts,268.0
2014Q1,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",57.0
2014Q1,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2014Q1,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2014Q1,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",78.0
2014Q1,D.M.R. Eastern Garda Division,Offences not elsewhere classified,3.0
2014Q1,D.M.R. Eastern Garda Division,Public order and other social code offences,182.0
2014Q1,D.M.R. Eastern Garda Division,Road and traffic offences,734.0
2014Q1,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",28.0
2014Q1,D.M.R. Eastern Garda Division,Sexual offences,16.0
2014Q1,D.M.R. Eastern Garda Division,Theft and related offences,734.0
2014Q1,D.M.R. Eastern Garda Division,Weapons and explosives offences,10.0
2014Q2,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2014Q2,D.M.R. Eastern Garda Division,Burglary and related offences,389.0
2014Q2,D.M.R. Eastern Garda Division,Controlled drug offences,84.0
2014Q2,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,263.0
2014Q2,D.M.R. Eastern Garda Division,Dangerous or negligent acts,395.0
2014Q2,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",71.0
2014Q2,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
