Year,Garda Division,Type of Offence,VALUE
2023,D.M.R. Eastern Garda Division,Kidnapping and related offences,2.0
2023,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",478.0
2023,D.M.R. Eastern Garda Division,Offences not elsewhere classified,57.0
2023,D.M.R. Eastern Garda Division,Public order and other social code offences,671.0
2023,D.M.R. Eastern Garda Division,Road and traffic offences,575.0
2023,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",135.0
2023,D.M.R. Eastern Garda Division,Sexual offences,99.0
2023,D.M.R. Eastern Garda Division,Theft and related offences,3460.0
2023,D.M.R. Eastern Garda Division,Weapons and explosives offences,49.0
2024,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",630.0
2024,D.M.R. Eastern Garda Division,Burglary and related offences,398.0
2024,D.M.R. Eastern Garda Division,Controlled drug offences,272.0
2024,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,673.0
2024,D.M.R. Eastern Garda Division,Dangerous or negligent acts,501.0
2024,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",0.0
2024,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2024,D.M.R. Eastern Garda Division,Kidnapping and related offences,12.0
2024,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",516.0
2024,D.M.R. Eastern Garda Division,Offences not elsewhere classified,55.0
2024,D.M.R. Eastern Garda Division,Public order and other social code offences,724.0
2024,D.M.R. Eastern Garda Division,Road and traffic offences,781.0
2024,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",85.0
2024,D.M.R. Eastern Garda Division,Sexual offences,153.0
2024,D.M.R. Eastern Garda Division,Theft and related offences,3229.0
2024,D.M.R. Eastern Garda Division,Weapons and explosives offences,74.0
2025,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",463.0
2025,D.M.R. Eastern Garda Division,Burglary and related offences,375.0
2025,D.M.R. Eastern Garda Division,Controlled drug offences,197.0
2025,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,441.0
2025,D.M.R. Eastern Garda Division,Dangerous or negligent acts,461.0
2025,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",0.0
2025,D.M.R. Eastern Garda Division,Homicide & related offences,1.0
2025,D.M.R. Eastern Garda Division,Kidnapping and related offences,6.0
2025,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",322.0
2025,D.M.R. Eastern Garda Division,Offences not elsewhere classified,32.0
2025,D.M.R. Eastern Garda Division,Public order and other social code offences,499.0
2025,D.M.R. Eastern Garda Division,Road and traffic offences,693.0
2025,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",61.0
2025,D.M.R. Eastern Garda Division,Sexual offences,84.0
2025,D.M.R. Eastern Garda Division,Theft and related offences,2246.0
2025,D.M.R. Eastern Garda Division,Weapons and explosives offences,45.0
