Quarter,Garda Division,Type of Offence,VALUE
2009Q1,Cork West Garda Division,"Robbery, extortion and hijacking offences",0.0
2009Q1,Cork West Garda Division,Sexual offences,9.0
2009Q1,Cork West Garda Division,Theft and related offences,225.0
2009Q1,Cork West Garda Division,Weapons and explosives offences,11.0
2009Q2,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2009Q2,Cork West Garda Division,Burglary and related offences,66.0
2009Q2,Cork West Garda Division,Controlled drug offences,161.0
2009Q2,Cork West Garda Division,Damage to property and to the environment  offences,154.0
2009Q2,Cork West Garda Division,Dangerous or negligent acts,296.0
2009Q2,Cork West Garda Division,"Fraud, deception and related offences",20.0
2009Q2,Cork West Garda Division,Homicide & related offences,0.0
2009Q2,Cork West Garda Division,Kidnapping and related offences,0.0
2009Q2,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2009Q2,Cork West Garda Division,Offences not elsewhere classified,24.0
2009Q2,Cork West Garda Division,Public order and other social code offences,326.0
2009Q2,Cork West Garda Division,Road and traffic offences,700.0
2009Q2,Cork West Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q2,Cork West Garda Division,Sexual offences,5.0
2009Q2,Cork West Garda Division,Theft and related offences,223.0
2009Q2,Cork West Garda Division,Weapons and explosives offences,6.0
2009Q3,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2009Q3,Cork West Garda Division,Burglary and related offences,59.0
2009Q3,Cork West Garda Division,Controlled drug offences,91.0
2009Q3,Cork West Garda Division,Damage to property and to the environment  offences,158.0
2009Q3,Cork West Garda Division,Dangerous or negligent acts,175.0
2009Q3,Cork West Garda Division,"Fraud, deception and related offences",22.0
2009Q3,Cork West Garda Division,Homicide & related offences,1.0
2009Q3,Cork West Garda Division,Kidnapping and related offences,1.0
2009Q3,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2009Q3,Cork West Garda Division,Offences not elsewhere classified,19.0
2009Q3,Cork West Garda Division,Public order and other social code offences,302.0
2009Q3,Cork West Garda Division,Road and traffic offences,479.0
2009Q3,Cork West Garda Division,"Robbery, extortion and hijacking offences",2.0
2009Q3,Cork West Garda Division,Sexual offences,10.0
