Year,Garda Division,Type of Offence,VALUE
2007,Cork West Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2007,Cork West Garda Division,Possession of drugs for personal use (1022),229.0
2007,Cork West Garda Division,Possession of drugs for sale or supply (1021),30.0
2007,Cork West Garda Division,Prostitution offences (134),0.0
2007,Cork West Garda Division,Public order and other social code offences (13),1260.0
2007,Cork West Garda Division,Public service vehicle offences (1442),5.0
2007,Cork West Garda Division,Rape and sexual assault (021),12.0
2007,Cork West Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2007,Cork West Garda Division,Road and traffic offences (14),2593.0
2007,Cork West Garda Division,Road transport - carriage of goods offences (1441),97.0
2007,Cork West Garda Division,Roadworthiness/regulatory offences (143),78.0
2007,Cork West Garda Division,Robbery from the person (0613),3.0
2007,Cork West Garda Division,Robbery of an establishment or institution (0611),2.0
2007,Cork West Garda Division,Robbery of cash or goods in transit (0612),0.0
2007,Cork West Garda Division,"Robbery, extortion and hijacking offences (06)",5.0
2007,Cork West Garda Division,Sexual offences (02),15.0
2007,Cork West Garda Division,Social code offences (n.e.c.) (136),4.0
2007,Cork West Garda Division,Speeding (0415),519.0
2007,Cork West Garda Division,Theft and related offences (08),798.0
2007,Cork West Garda Division,Theft from person (0821),11.0
2007,Cork West Garda Division,Theft from shop (0822),153.0
2007,Cork West Garda Division,Theft/taking of vehicle and related offences (081),85.0
2007,Cork West Garda Division,Threat to kill or cause serious harm (0313),0.0
2007,Cork West Garda Division,Trespass offences (132),41.0
2007,Cork West Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Cork West Garda Division,Vehicle tax/registration offences (142),617.0
2007,Cork West Garda Division,Weapons and explosives offences (11),36.0
2008,Cork West Garda Division,"Abandoning a child, child neglect and cruelty (0422)",14.0
2008,Cork West Garda Division,Abduction of person under 16 years of age (0512),0.0
2008,Cork West Garda Division,Aggravated burglary (0711),3.0
2008,Cork West Garda Division,Arson (1211),35.0
2008,Cork West Garda Division,"Assault causing harm, poisoning (034)",94.0
