Year,Garda Division,Type of Offence,VALUE
2006,Waterford Garda Division,Theft from person (0821),78.0
2006,Waterford Garda Division,Theft from shop (0822),736.0
2006,Waterford Garda Division,Theft/taking of vehicle and related offences (081),241.0
2006,Waterford Garda Division,Threat to kill or cause serious harm (0313),2.0
2006,Waterford Garda Division,Trespass offences (132),77.0
2006,Waterford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Waterford Garda Division,Vehicle tax/registration offences (142),753.0
2006,Waterford Garda Division,Weapons and explosives offences (11),105.0
2007,Waterford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",30.0
2007,Waterford Garda Division,Abduction of person under 16 years of age (0512),1.0
2007,Waterford Garda Division,Aggravated burglary (0711),8.0
2007,Waterford Garda Division,Arson (1211),82.0
2007,Waterford Garda Division,"Assault causing harm, poisoning (034)",139.0
2007,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",687.0
2007,Waterford Garda Division,Blackmail or extortion (0621),0.0
2007,Waterford Garda Division,Burglary (not aggravated) (0712),620.0
2007,Waterford Garda Division,Burglary and related offences (07),632.0
2007,Waterford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2007,Waterford Garda Division,Controlled drug offences (10),806.0
2007,Waterford Garda Division,Criminal damage (not arson) (1212),1302.0
2007,Waterford Garda Division,Cultivation or manufacture of drugs (1012),13.0
2007,Waterford Garda Division,Damage to property and to the environment  offences (12),1393.0
2007,Waterford Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,Waterford Garda Division,Dangerous driving leading to death (012),1.0
2007,Waterford Garda Division,Dangerous or negligent acts (04),1595.0
2007,Waterford Garda Division,Dangerous/careless driving and motorway offences (0414),419.0
2007,Waterford Garda Division,Discharging a firearm (1121),5.0
2007,Waterford Garda Division,Disorderly conduct (131),2320.0
2007,Waterford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",394.0
2007,Waterford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",505.0
2007,Waterford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),5.0
2007,Waterford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),500.0
2007,Waterford Garda Division,Endangering traffic offences (0425),9.0
2007,Waterford Garda Division,Endangerment with potential for serious harm/death (0421),3.0
2007,Waterford Garda Division,"Explosives, chemical weapons offences (111)",0.0
2007,Waterford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Waterford Garda Division,False imprisonment (0511),2.0
2007,Waterford Garda Division,Fireworks offences (114),7.0
2007,Waterford Garda Division,"Fraud, deception and related offences (09)",113.0
