Year,Garda Division,Type of Offence,VALUE
2021,Tipperary Garda Division,Road and traffic offences,2101.0
2021,Tipperary Garda Division,"Robbery, extortion and hijacking offences",21.0
2021,Tipperary Garda Division,Sexual offences,109.0
2021,Tipperary Garda Division,Theft and related offences,931.0
2021,Tipperary Garda Division,Weapons and explosives offences,63.0
2022,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",661.0
2022,Tipperary Garda Division,Burglary and related offences,265.0
2022,Tipperary Garda Division,Controlled drug offences,530.0
2022,Tipperary Garda Division,Damage to property and to the environment  offences,470.0
2022,Tipperary Garda Division,Dangerous or negligent acts,2900.0
2022,Tipperary Garda Division,"Fraud, deception and related offences",263.0
2022,Tipperary Garda Division,Homicide & related offences,2.0
2022,Tipperary Garda Division,Kidnapping and related offences,1.0
2022,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",245.0
2022,Tipperary Garda Division,Offences not elsewhere classified,72.0
2022,Tipperary Garda Division,Public order and other social code offences,1084.0
2022,Tipperary Garda Division,Road and traffic offences,2003.0
2022,Tipperary Garda Division,"Robbery, extortion and hijacking offences",18.0
2022,Tipperary Garda Division,Sexual offences,110.0
2022,Tipperary Garda Division,Theft and related offences,1276.0
2022,Tipperary Garda Division,Weapons and explosives offences,52.0
2023,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",665.0
2023,Tipperary Garda Division,Burglary and related offences,287.0
2023,Tipperary Garda Division,Controlled drug offences,507.0
2023,Tipperary Garda Division,Damage to property and to the environment  offences,632.0
2023,Tipperary Garda Division,Dangerous or negligent acts,4008.0
2023,Tipperary Garda Division,"Fraud, deception and related offences",137.0
2023,Tipperary Garda Division,Homicide & related offences,10.0
2023,Tipperary Garda Division,Kidnapping and related offences,6.0
2023,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",227.0
2023,Tipperary Garda Division,Offences not elsewhere classified,73.0
2023,Tipperary Garda Division,Public order and other social code offences,1110.0
2023,Tipperary Garda Division,Road and traffic offences,1648.0
2023,Tipperary Garda Division,"Robbery, extortion and hijacking offences",44.0
2023,Tipperary Garda Division,Sexual offences,90.0
2023,Tipperary Garda Division,Theft and related offences,1517.0
2023,Tipperary Garda Division,Weapons and explosives offences,76.0
2024,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",658.0
2024,Tipperary Garda Division,Burglary and related offences,357.0
2024,Tipperary Garda Division,Controlled drug offences,500.0
2024,Tipperary Garda Division,Damage to property and to the environment  offences,611.0
2024,Tipperary Garda Division,Dangerous or negligent acts,3130.0
2024,Tipperary Garda Division,"Fraud, deception and related offences",0.0
2024,Tipperary Garda Division,Homicide & related offences,2.0
2024,Tipperary Garda Division,Kidnapping and related offences,4.0
2024,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",262.0
2024,Tipperary Garda Division,Offences not elsewhere classified,72.0
2024,Tipperary Garda Division,Public order and other social code offences,974.0
2024,Tipperary Garda Division,Road and traffic offences,1542.0
2024,Tipperary Garda Division,"Robbery, extortion and hijacking offences",33.0
2024,Tipperary Garda Division,Sexual offences,107.0
2024,Tipperary Garda Division,Theft and related offences,1518.0
2024,Tipperary Garda Division,Weapons and explosives offences,77.0
2025,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",478.0
2025,Tipperary Garda Division,Burglary and related offences,188.0
2025,Tipperary Garda Division,Controlled drug offences,345.0
2025,Tipperary Garda Division,Damage to property and to the environment  offences,403.0
2025,Tipperary Garda Division,Dangerous or negligent acts,1823.0
2025,Tipperary Garda Division,"Fraud, deception and related offences",0.0
2025,Tipperary Garda Division,Homicide & related offences,4.0
2025,Tipperary Garda Division,Kidnapping and related offences,3.0
2025,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",188.0
2025,Tipperary Garda Division,Offences not elsewhere classified,69.0
2025,Tipperary Garda Division,Public order and other social code offences,600.0
2025,Tipperary Garda Division,Road and traffic offences,997.0
2025,Tipperary Garda Division,"Robbery, extortion and hijacking offences",35.0
2025,Tipperary Garda Division,Sexual offences,63.0
2025,Tipperary Garda Division,Theft and related offences,1065.0
2025,Tipperary Garda Division,Weapons and explosives offences,58.0
