Year,Garda Division,Type of Offence,VALUE
2006,Kildare Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1109.0
2006,Kildare Garda Division,Kidnapping and related offences (05),3.0
2006,Kildare Garda Division,Light rail offences (Luas) (1443),0.0
2006,Kildare Garda Division,Liquor licensing offences (133),116.0
2006,Kildare Garda Division,Litter offences (1221),6.0
2006,Kildare Garda Division,Manslaughter (0112),0.0
2006,Kildare Garda Division,Murder (0111),1.0
2006,Kildare Garda Division,Murder-attempt (0311),0.0
2006,Kildare Garda Division,Obstruction under Road Traffic Acts (1432),9.0
2006,Kildare Garda Division,Offences against government and its agents (151),2.0
2006,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime (15)",98.0
2006,Kildare Garda Division,Offences not elsewhere classified (16),31.0
2006,Kildare Garda Division,"Offences while in custody, breach of court orders (157)",93.0
2006,Kildare Garda Division,Offensive weapons offences (n.e.c.) (113),43.0
2006,Kildare Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2006,Kildare Garda Division,Other assault (035),288.0
2006,Kildare Garda Division,Other drug offences (103),12.0
2006,Kildare Garda Division,Other road offences (1433),1304.0
2006,Kildare Garda Division,Other sexual offences (022),4.0
2006,Kildare Garda Division,"Other thefts, handling stolen property (084)",1425.0
2006,Kildare Garda Division,Perverting the course of justice (153),3.0
2006,Kildare Garda Division,Possession of a firearm (1122),10.0
2006,Kildare Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2006,Kildare Garda Division,Possession of drugs for personal use (1022),532.0
2006,Kildare Garda Division,Possession of drugs for sale or supply (1021),81.0
2006,Kildare Garda Division,Prostitution offences (134),3.0
2006,Kildare Garda Division,Public order and other social code offences (13),1555.0
2006,Kildare Garda Division,Public service vehicle offences (1442),8.0
2006,Kildare Garda Division,Rape and sexual assault (021),51.0
2006,Kildare Garda Division,"Regulated betting/money, collection/trading offences (135)",3.0
2006,Kildare Garda Division,Road and traffic offences (14),3444.0
2006,Kildare Garda Division,Road transport - carriage of goods offences (1441),103.0
2006,Kildare Garda Division,Roadworthiness/regulatory offences (143),34.0
2006,Kildare Garda Division,Robbery from the person (0613),22.0
2006,Kildare Garda Division,Robbery of an establishment or institution (0611),58.0
2006,Kildare Garda Division,Robbery of cash or goods in transit (0612),1.0
2006,Kildare Garda Division,"Robbery, extortion and hijacking offences (06)",85.0
2006,Kildare Garda Division,Sexual offences (02),55.0
2006,Kildare Garda Division,Social code offences (n.e.c.) (136),23.0
2006,Kildare Garda Division,Speeding (0415),1466.0
2006,Kildare Garda Division,Theft and related offences (08),2579.0
2006,Kildare Garda Division,Theft from person (0821),117.0
2006,Kildare Garda Division,Theft from shop (0822),523.0
2006,Kildare Garda Division,Theft/taking of vehicle and related offences (081),514.0
2006,Kildare Garda Division,Threat to kill or cause serious harm (0313),1.0
2006,Kildare Garda Division,Trespass offences (132),56.0
2006,Kildare Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Kildare Garda Division,Vehicle tax/registration offences (142),557.0
2006,Kildare Garda Division,Weapons and explosives offences (11),61.0
2007,Kildare Garda Division,"Abandoning a child, child neglect and cruelty (0422)",29.0
2007,Kildare Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,Kildare Garda Division,Aggravated burglary (0711),20.0
2007,Kildare Garda Division,Arson (1211),97.0
2007,Kildare Garda Division,"Assault causing harm, poisoning (034)",153.0
2007,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",694.0
2007,Kildare Garda Division,Blackmail or extortion (0621),0.0
2007,Kildare Garda Division,Burglary (not aggravated) (0712),1363.0
2007,Kildare Garda Division,Burglary and related offences (07),1389.0
2007,Kildare Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",3.0
2007,Kildare Garda Division,Controlled drug offences (10),798.0
2007,Kildare Garda Division,Criminal damage (not arson) (1212),1473.0
2007,Kildare Garda Division,Cultivation or manufacture of drugs (1012),1.0
2007,Kildare Garda Division,Damage to property and to the environment  offences (12),1582.0
2007,Kildare Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,Kildare Garda Division,Dangerous driving leading to death (012),4.0
2007,Kildare Garda Division,Dangerous or negligent acts (04),3019.0
2007,Kildare Garda Division,Dangerous/careless driving and motorway offences (0414),586.0
2007,Kildare Garda Division,Discharging a firearm (1121),5.0
2007,Kildare Garda Division,Disorderly conduct (131),1490.0
2007,Kildare Garda Division,"Driving licence-failure to have, produce, etc. (1411)",199.0
2007,Kildare Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",700.0
2007,Kildare Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),6.0
2007,Kildare Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),694.0
2007,Kildare Garda Division,Endangering traffic offences (0425),9.0
2007,Kildare Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2007,Kildare Garda Division,"Explosives, chemical weapons offences (111)",0.0
2007,Kildare Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Kildare Garda Division,False imprisonment (0511),3.0
2007,Kildare Garda Division,Fireworks offences (114),12.0
2007,Kildare Garda Division,"Fraud, deception and related offences (09)",280.0
2007,Kildare Garda Division,Harassment and related offences (033),87.0
