Quarter,Garda Division,Type of Offence,VALUE
2007Q2,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",167.0
2007Q2,Kildare Garda Division,Burglary and related offences,231.0
2007Q2,Kildare Garda Division,Controlled drug offences,123.0
2007Q2,Kildare Garda Division,Damage to property and to the environment  offences,360.0
2007Q2,Kildare Garda Division,Dangerous or negligent acts,843.0
2007Q2,Kildare Garda Division,"Fraud, deception and related offences",58.0
2007Q2,Kildare Garda Division,Homicide & related offences,0.0
2007Q2,Kildare Garda Division,Kidnapping and related offences,1.0
2007Q2,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2007Q2,Kildare Garda Division,Offences not elsewhere classified,16.0
2007Q2,Kildare Garda Division,Public order and other social code offences,501.0
2007Q2,Kildare Garda Division,Road and traffic offences,1086.0
2007Q2,Kildare Garda Division,"Robbery, extortion and hijacking offences",14.0
2007Q2,Kildare Garda Division,Sexual offences,11.0
2007Q2,Kildare Garda Division,Theft and related offences,650.0
2007Q2,Kildare Garda Division,Weapons and explosives offences,26.0
2007Q3,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",161.0
2007Q3,Kildare Garda Division,Burglary and related offences,327.0
2007Q3,Kildare Garda Division,Controlled drug offences,425.0
2007Q3,Kildare Garda Division,Damage to property and to the environment  offences,370.0
2007Q3,Kildare Garda Division,Dangerous or negligent acts,860.0
2007Q3,Kildare Garda Division,"Fraud, deception and related offences",59.0
2007Q3,Kildare Garda Division,Homicide & related offences,2.0
2007Q3,Kildare Garda Division,Kidnapping and related offences,0.0
2007Q3,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2007Q3,Kildare Garda Division,Offences not elsewhere classified,12.0
2007Q3,Kildare Garda Division,Public order and other social code offences,409.0
2007Q3,Kildare Garda Division,Road and traffic offences,1002.0
2007Q3,Kildare Garda Division,"Robbery, extortion and hijacking offences",22.0
2007Q3,Kildare Garda Division,Sexual offences,10.0
2007Q3,Kildare Garda Division,Theft and related offences,765.0
2007Q3,Kildare Garda Division,Weapons and explosives offences,18.0
2007Q4,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",214.0
2007Q4,Kildare Garda Division,Burglary and related offences,462.0
2007Q4,Kildare Garda Division,Controlled drug offences,168.0
2007Q4,Kildare Garda Division,Damage to property and to the environment  offences,465.0
2007Q4,Kildare Garda Division,Dangerous or negligent acts,659.0
2007Q4,Kildare Garda Division,"Fraud, deception and related offences",82.0
2007Q4,Kildare Garda Division,Homicide & related offences,2.0
2007Q4,Kildare Garda Division,Kidnapping and related offences,0.0
2007Q4,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2007Q4,Kildare Garda Division,Offences not elsewhere classified,14.0
2007Q4,Kildare Garda Division,Public order and other social code offences,492.0
2007Q4,Kildare Garda Division,Road and traffic offences,871.0
2007Q4,Kildare Garda Division,"Robbery, extortion and hijacking offences",30.0
2007Q4,Kildare Garda Division,Sexual offences,11.0
2007Q4,Kildare Garda Division,Theft and related offences,891.0
2007Q4,Kildare Garda Division,Weapons and explosives offences,45.0
2008Q1,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",184.0
2008Q1,Kildare Garda Division,Burglary and related offences,392.0
2008Q1,Kildare Garda Division,Controlled drug offences,219.0
2008Q1,Kildare Garda Division,Damage to property and to the environment  offences,408.0
2008Q1,Kildare Garda Division,Dangerous or negligent acts,733.0
2008Q1,Kildare Garda Division,"Fraud, deception and related offences",53.0
2008Q1,Kildare Garda Division,Homicide & related offences,1.0
2008Q1,Kildare Garda Division,Kidnapping and related offences,0.0
2008Q1,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2008Q1,Kildare Garda Division,Offences not elsewhere classified,30.0
2008Q1,Kildare Garda Division,Public order and other social code offences,390.0
2008Q1,Kildare Garda Division,Road and traffic offences,991.0
2008Q1,Kildare Garda Division,"Robbery, extortion and hijacking offences",20.0
2008Q1,Kildare Garda Division,Sexual offences,11.0
2008Q1,Kildare Garda Division,Theft and related offences,707.0
2008Q1,Kildare Garda Division,Weapons and explosives offences,19.0
2008Q2,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",195.0
2008Q2,Kildare Garda Division,Burglary and related offences,303.0
2008Q2,Kildare Garda Division,Controlled drug offences,201.0
2008Q2,Kildare Garda Division,Damage to property and to the environment  offences,419.0
2008Q2,Kildare Garda Division,Dangerous or negligent acts,1017.0
2008Q2,Kildare Garda Division,"Fraud, deception and related offences",36.0
2008Q2,Kildare Garda Division,Homicide & related offences,0.0
2008Q2,Kildare Garda Division,Kidnapping and related offences,2.0
2008Q2,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",57.0
2008Q2,Kildare Garda Division,Offences not elsewhere classified,18.0
2008Q2,Kildare Garda Division,Public order and other social code offences,361.0
2008Q2,Kildare Garda Division,Road and traffic offences,1185.0
2008Q2,Kildare Garda Division,"Robbery, extortion and hijacking offences",25.0
2008Q2,Kildare Garda Division,Sexual offences,13.0
2008Q2,Kildare Garda Division,Theft and related offences,734.0
2008Q2,Kildare Garda Division,Weapons and explosives offences,20.0
