Year,Garda Division,Type of Offence,VALUE
2003,Wicklow Garda Division,Vehicle tax/registration offences (142),141.0
2003,Wicklow Garda Division,Weapons and explosives offences (11),36.0
2004,Wicklow Garda Division,"Abandoning a child, child neglect and cruelty (0422)",6.0
2004,Wicklow Garda Division,Abduction of person under 16 years of age (0512),0.0
2004,Wicklow Garda Division,Aggravated burglary (0711),14.0
2004,Wicklow Garda Division,Arson (1211),20.0
2004,Wicklow Garda Division,"Assault causing harm, poisoning (034)",94.0
2004,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",316.0
2004,Wicklow Garda Division,Blackmail or extortion (0621),0.0
2004,Wicklow Garda Division,Burglary (not aggravated) (0712),1103.0
2004,Wicklow Garda Division,Burglary and related offences (07),1118.0
2004,Wicklow Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2004,Wicklow Garda Division,Controlled drug offences (10),226.0
2004,Wicklow Garda Division,Criminal damage (not arson) (1212),1059.0
2004,Wicklow Garda Division,Cultivation or manufacture of drugs (1012),1.0
2004,Wicklow Garda Division,Damage to property and to the environment  offences (12),1089.0
2004,Wicklow Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2004,Wicklow Garda Division,Dangerous driving leading to death (012),0.0
2004,Wicklow Garda Division,Dangerous or negligent acts (04),825.0
2004,Wicklow Garda Division,Dangerous/careless driving and motorway offences (0414),158.0
2004,Wicklow Garda Division,Discharging a firearm (1121),5.0
2004,Wicklow Garda Division,Disorderly conduct (131),961.0
2004,Wicklow Garda Division,"Driving licence-failure to have, produce, etc. (1411)",64.0
2004,Wicklow Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",322.0
2004,Wicklow Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2004,Wicklow Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),319.0
2004,Wicklow Garda Division,Endangering traffic offences (0425),1.0
2004,Wicklow Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2004,Wicklow Garda Division,"Explosives, chemical weapons offences (111)",4.0
2004,Wicklow Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2004,Wicklow Garda Division,False imprisonment (0511),2.0
2004,Wicklow Garda Division,Fireworks offences (114),0.0
2004,Wicklow Garda Division,"Fraud, deception and related offences (09)",74.0
2004,Wicklow Garda Division,Harassment and related offences (033),21.0
2004,Wicklow Garda Division,Homicide & related offences (01),1.0
2004,Wicklow Garda Division,Human trafficking offences (0513),0.0
2004,Wicklow Garda Division,Importation of drugs (1011),0.0
2004,Wicklow Garda Division,Infanticide (0113),0.0
2004,Wicklow Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",602.0
2004,Wicklow Garda Division,Kidnapping and related offences (05),2.0
2004,Wicklow Garda Division,Light rail offences (Luas) (1443),0.0
2004,Wicklow Garda Division,Liquor licensing offences (133),107.0
2004,Wicklow Garda Division,Litter offences (1221),10.0
2004,Wicklow Garda Division,Manslaughter (0112),1.0
2004,Wicklow Garda Division,Murder (0111),0.0
2004,Wicklow Garda Division,Murder-attempt (0311),0.0
2004,Wicklow Garda Division,Obstruction under Road Traffic Acts (1432),0.0
2004,Wicklow Garda Division,Offences against government and its agents (151),6.0
2004,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime (15)",107.0
2004,Wicklow Garda Division,Offences not elsewhere classified (16),17.0
2004,Wicklow Garda Division,"Offences while in custody, breach of court orders (157)",98.0
2004,Wicklow Garda Division,Offensive weapons offences (n.e.c.) (113),23.0
2004,Wicklow Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Wicklow Garda Division,Other assault (035),201.0
2004,Wicklow Garda Division,Other drug offences (103),23.0
2004,Wicklow Garda Division,Other road offences (1433),563.0
2004,Wicklow Garda Division,Other sexual offences (022),1.0
2004,Wicklow Garda Division,"Other thefts, handling stolen property (084)",1232.0
2004,Wicklow Garda Division,Perverting the course of justice (153),3.0
2004,Wicklow Garda Division,Possession of a firearm (1122),13.0
2004,Wicklow Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2004,Wicklow Garda Division,Possession of drugs for personal use (1022),173.0
2004,Wicklow Garda Division,Possession of drugs for sale or supply (1021),29.0
2004,Wicklow Garda Division,Prostitution offences (134),0.0
2004,Wicklow Garda Division,Public order and other social code offences (13),1108.0
2004,Wicklow Garda Division,Public service vehicle offences (1442),6.0
2004,Wicklow Garda Division,Rape and sexual assault (021),52.0
2004,Wicklow Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2004,Wicklow Garda Division,Road and traffic offences (14),1436.0
2004,Wicklow Garda Division,Road transport - carriage of goods offences (1441),15.0
2004,Wicklow Garda Division,Roadworthiness/regulatory offences (143),33.0
2004,Wicklow Garda Division,Robbery from the person (0613),23.0
2004,Wicklow Garda Division,Robbery of an establishment or institution (0611),30.0
2004,Wicklow Garda Division,Robbery of cash or goods in transit (0612),0.0
2004,Wicklow Garda Division,"Robbery, extortion and hijacking offences (06)",53.0
2004,Wicklow Garda Division,Sexual offences (02),53.0
2004,Wicklow Garda Division,Social code offences (n.e.c.) (136),8.0
2004,Wicklow Garda Division,Speeding (0415),337.0
2004,Wicklow Garda Division,Theft and related offences (08),1875.0
2004,Wicklow Garda Division,Theft from person (0821),96.0
2004,Wicklow Garda Division,Theft from shop (0822),268.0
2004,Wicklow Garda Division,Theft/taking of vehicle and related offences (081),279.0
2004,Wicklow Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,Wicklow Garda Division,Trespass offences (132),31.0
2004,Wicklow Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Wicklow Garda Division,Vehicle tax/registration offences (142),153.0
2004,Wicklow Garda Division,Weapons and explosives offences (11),45.0
2005,Wicklow Garda Division,"Abandoning a child, child neglect and cruelty (0422)",6.0
2005,Wicklow Garda Division,Abduction of person under 16 years of age (0512),0.0
2005,Wicklow Garda Division,Aggravated burglary (0711),13.0
2005,Wicklow Garda Division,Arson (1211),38.0
2005,Wicklow Garda Division,"Assault causing harm, poisoning (034)",88.0
2005,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",368.0
2005,Wicklow Garda Division,Blackmail or extortion (0621),2.0
2005,Wicklow Garda Division,Burglary (not aggravated) (0712),1220.0
2005,Wicklow Garda Division,Burglary and related offences (07),1235.0
2005,Wicklow Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",4.0
2005,Wicklow Garda Division,Controlled drug offences (10),304.0
2005,Wicklow Garda Division,Criminal damage (not arson) (1212),1216.0
2005,Wicklow Garda Division,Cultivation or manufacture of drugs (1012),2.0
2005,Wicklow Garda Division,Damage to property and to the environment  offences (12),1265.0
2005,Wicklow Garda Division,Dangerous driving causing serious bodily harm (0411),2.0
2005,Wicklow Garda Division,Dangerous driving leading to death (012),0.0
2005,Wicklow Garda Division,Dangerous or negligent acts (04),899.0
2005,Wicklow Garda Division,Dangerous/careless driving and motorway offences (0414),186.0
2005,Wicklow Garda Division,Discharging a firearm (1121),9.0
2005,Wicklow Garda Division,Disorderly conduct (131),1080.0
2005,Wicklow Garda Division,"Driving licence-failure to have, produce, etc. (1411)",101.0
2005,Wicklow Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",364.0
2005,Wicklow Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),0.0
2005,Wicklow Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),364.0
2005,Wicklow Garda Division,Endangering traffic offences (0425),2.0
2005,Wicklow Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2005,Wicklow Garda Division,"Explosives, chemical weapons offences (111)",4.0
2005,Wicklow Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Wicklow Garda Division,False imprisonment (0511),1.0
