Year,Garda Division,Type of Offence,VALUE
2005,D.M.R. Northern Garda Division,Theft from shop (0822),897.0
2005,D.M.R. Northern Garda Division,Theft/taking of vehicle and related offences (081),1514.0
2005,D.M.R. Northern Garda Division,Threat to kill or cause serious harm (0313),28.0
2005,D.M.R. Northern Garda Division,Trespass offences (132),179.0
2005,D.M.R. Northern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,D.M.R. Northern Garda Division,Vehicle tax/registration offences (142),208.0
2005,D.M.R. Northern Garda Division,Weapons and explosives offences (11),226.0
2006,D.M.R. Northern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",23.0
2006,D.M.R. Northern Garda Division,Abduction of person under 16 years of age (0512),0.0
2006,D.M.R. Northern Garda Division,Aggravated burglary (0711),29.0
2006,D.M.R. Northern Garda Division,Arson (1211),93.0
2006,D.M.R. Northern Garda Division,"Assault causing harm, poisoning (034)",234.0
2006,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",823.0
2006,D.M.R. Northern Garda Division,Blackmail or extortion (0621),0.0
2006,D.M.R. Northern Garda Division,Burglary (not aggravated) (0712),1760.0
2006,D.M.R. Northern Garda Division,Burglary and related offences (07),1818.0
2006,D.M.R. Northern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",11.0
2006,D.M.R. Northern Garda Division,Controlled drug offences (10),1102.0
2006,D.M.R. Northern Garda Division,Criminal damage (not arson) (1212),3752.0
2006,D.M.R. Northern Garda Division,Cultivation or manufacture of drugs (1012),3.0
2006,D.M.R. Northern Garda Division,Damage to property and to the environment  offences (12),3848.0
2006,D.M.R. Northern Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2006,D.M.R. Northern Garda Division,Dangerous driving leading to death (012),2.0
2006,D.M.R. Northern Garda Division,Dangerous or negligent acts (04),4629.0
2006,D.M.R. Northern Garda Division,Dangerous/careless driving and motorway offences (0414),369.0
2006,D.M.R. Northern Garda Division,Discharging a firearm (1121),23.0
2006,D.M.R. Northern Garda Division,Disorderly conduct (131),2586.0
2006,D.M.R. Northern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",275.0
2006,D.M.R. Northern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",972.0
2006,D.M.R. Northern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2006,D.M.R. Northern Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),965.0
2006,D.M.R. Northern Garda Division,Endangering traffic offences (0425),11.0
2006,D.M.R. Northern Garda Division,Endangerment with potential for serious harm/death (0421),25.0
2006,D.M.R. Northern Garda Division,"Explosives, chemical weapons offences (111)",8.0
2006,D.M.R. Northern Garda Division,False alarm/interference with aircraft or air transport facilities (0424),12.0
2006,D.M.R. Northern Garda Division,False imprisonment (0511),2.0
2006,D.M.R. Northern Garda Division,Fireworks offences (114),0.0
2006,D.M.R. Northern Garda Division,"Fraud, deception and related offences (09)",498.0
2006,D.M.R. Northern Garda Division,Harassment and related offences (033),69.0
2006,D.M.R. Northern Garda Division,Homicide & related offences (01),13.0
2006,D.M.R. Northern Garda Division,Human trafficking offences (0513),0.0
2006,D.M.R. Northern Garda Division,Importation of drugs (1011),32.0
2006,D.M.R. Northern Garda Division,Infanticide (0113),0.0
2006,D.M.R. Northern Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1554.0
2006,D.M.R. Northern Garda Division,Kidnapping and related offences (05),2.0
2006,D.M.R. Northern Garda Division,Light rail offences (Luas) (1443),0.0
2006,D.M.R. Northern Garda Division,Liquor licensing offences (133),101.0
2006,D.M.R. Northern Garda Division,Litter offences (1221),3.0
2006,D.M.R. Northern Garda Division,Manslaughter (0112),2.0
2006,D.M.R. Northern Garda Division,Murder (0111),9.0
2006,D.M.R. Northern Garda Division,Murder-attempt (0311),1.0
2006,D.M.R. Northern Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2006,D.M.R. Northern Garda Division,Offences against government and its agents (151),18.0
2006,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime (15)",614.0
2006,D.M.R. Northern Garda Division,Offences not elsewhere classified (16),599.0
2006,D.M.R. Northern Garda Division,"Offences while in custody, breach of court orders (157)",582.0
2006,D.M.R. Northern Garda Division,Offensive weapons offences (n.e.c.) (113),151.0
2006,D.M.R. Northern Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2006,D.M.R. Northern Garda Division,Other assault (035),487.0
2006,D.M.R. Northern Garda Division,Other drug offences (103),52.0
2006,D.M.R. Northern Garda Division,Other road offences (1433),5269.0
2006,D.M.R. Northern Garda Division,Other sexual offences (022),1.0
2006,D.M.R. Northern Garda Division,"Other thefts, handling stolen property (084)",2517.0
2006,D.M.R. Northern Garda Division,Perverting the course of justice (153),13.0
2006,D.M.R. Northern Garda Division,Possession of a firearm (1122),44.0
2006,D.M.R. Northern Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",29.0
2006,D.M.R. Northern Garda Division,Possession of drugs for personal use (1022),774.0
2006,D.M.R. Northern Garda Division,Possession of drugs for sale or supply (1021),241.0
2006,D.M.R. Northern Garda Division,Prostitution offences (134),1.0
2006,D.M.R. Northern Garda Division,Public order and other social code offences (13),2933.0
2006,D.M.R. Northern Garda Division,Public service vehicle offences (1442),144.0
2006,D.M.R. Northern Garda Division,Rape and sexual assault (021),71.0
2006,D.M.R. Northern Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2006,D.M.R. Northern Garda Division,Road and traffic offences (14),8655.0
2006,D.M.R. Northern Garda Division,Road transport - carriage of goods offences (1441),289.0
2006,D.M.R. Northern Garda Division,Roadworthiness/regulatory offences (143),41.0
2006,D.M.R. Northern Garda Division,Robbery from the person (0613),134.0
2006,D.M.R. Northern Garda Division,Robbery of an establishment or institution (0611),123.0
2006,D.M.R. Northern Garda Division,Robbery of cash or goods in transit (0612),6.0
2006,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences (06)",274.0
2006,D.M.R. Northern Garda Division,Sexual offences (02),72.0
2006,D.M.R. Northern Garda Division,Social code offences (n.e.c.) (136),24.0
2006,D.M.R. Northern Garda Division,Speeding (0415),3216.0
2006,D.M.R. Northern Garda Division,Theft and related offences (08),5227.0
2006,D.M.R. Northern Garda Division,Theft from person (0821),266.0
2006,D.M.R. Northern Garda Division,Theft from shop (0822),966.0
2006,D.M.R. Northern Garda Division,Theft/taking of vehicle and related offences (081),1478.0
2006,D.M.R. Northern Garda Division,Threat to kill or cause serious harm (0313),32.0
2006,D.M.R. Northern Garda Division,Trespass offences (132),214.0
2006,D.M.R. Northern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,D.M.R. Northern Garda Division,Vehicle tax/registration offences (142),1081.0
2006,D.M.R. Northern Garda Division,Weapons and explosives offences (11),226.0
2007,D.M.R. Northern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",36.0
2007,D.M.R. Northern Garda Division,Abduction of person under 16 years of age (0512),1.0
2007,D.M.R. Northern Garda Division,Aggravated burglary (0711),23.0
2007,D.M.R. Northern Garda Division,Arson (1211),132.0
2007,D.M.R. Northern Garda Division,"Assault causing harm, poisoning (034)",248.0
2007,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",964.0
